PREFERENCE,PROPERTY_TYPE,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,PRICE_PER_UNIT_AREA,FURNISH,AGE,FLOOR_NUM,TOTAL_FLOOR,SUPERBUILTUP_SQFT,PRICE,LOCALITY_WO_CITY,stories
S,Residential Apartment,3.0,3.0,3.0,7407.0,Semi-furnished,1-5,9.0,14.0,1620.0,1.2,Sector 71,single
S,Independent/Builder Floor,4.0,4.0,2.0,12142.0,Semi-furnished,0-1,1.0,3.0,3500.0,4.25,Sector 48,single
S,Residential Apartment,1.0,1.0,2.0,7600.0,Semi-furnished,1-5,2.0,4.0,500.0,0.38,Sector 71,single
S,Independent House/Villa,4.0,4.0,4.0,4687.0,Semi-furnished,5-10,4.0,4.0,3200.0,1.5,Sector 47,multi
S,Independent/Builder Floor,3.0,3.0,2.0,13333.0,Semi-furnished,1-5,1.0,2.0,1500.0,2.0,Greenwood City,single
S,Independent/Builder Floor,3.0,3.0,2.0,9333.0,Semi-furnished,1-5,2.0,4.0,3000.0,2.8,Sector 47,single
S,Residential Apartment,3.0,4.0,4.0,12288.0,Semi-furnished,1-5,14.0,16.0,2360.0,2.9,Sector 48,single
S,Residential Apartment,2.0,3.0,2.0,12307.0,Semi-furnished,1-5,4.0,32.0,1300.0,1.6,Sector 61,single
S,Residential Apartment,2.0,2.0,3.0,8267.0,Unfurnished,Under Construction,10.0,21.0,1270.0,1.05,Sector 68,single
S,Residential Apartment,2.0,2.0,2.0,9542.0,Semi-furnished,1-5,2.0,14.0,503.0,0.48,Sector 86,single
S,Residential Apartment,4.0,4.0,3.0,5000.0,Semi-furnished,1-5,2.0,12.0,1975.0,1.1,Sector 85,single
S,Residential Apartment,2.0,2.0,2.0,5600.0,Semi-furnished,1-5,4.0,12.0,1075.0,0.61,Sector 85,single
S,Independent House/Villa,9.0,9.0,4.0,22119.34156378601,Semi-furnished,1-5,3.0,3.0,1944.0,4.3,Sector 38,multi
S,Independent House/Villa,5.0,5.0,3.0,24691.35802469136,Semi-furnished,10+,3.0,3.0,1620.0,4.0,South City 1,multi
S,Residential Apartment,3.0,3.0,2.0,6571.0,Semi-furnished,1-5,10.0,21.0,1750.0,1.25,Sector 84,single
S,Residential Apartment,2.0,2.0,2.0,8756.0,Semi-furnished,0-1,5.0,30.0,1222.0,1.07,Sector 68,single
S,Independent/Builder Floor,4.0,4.0,3.0,12272.0,Semi-furnished,0-1,3.0,4.0,2200.0,2.7,Sector 50,single
S,Independent/Builder Floor,3.0,3.0,4.0,8613.264427217915,Semi-furnished,Under Construction,1.0,4.0,2322.0,2.0,Sector 57,single
S,Residential Apartment,4.0,4.0,4.0,10410.0,Semi-furnished,5-10,14.0,14.0,3170.0,3.3,Sector 48,single
S,Residential Apartment,3.0,3.0,3.0,10510.0,Semi-furnished,5-10,2.0,14.0,1665.0,1.75,Sector 48,single
S,Residential Apartment,3.0,4.0,3.0,10674.0,Semi-furnished,5-10,5.0,14.0,1630.0,1.74,Sector 48,single
S,Residential Apartment,4.0,5.0,4.0,11566.0,Semi-furnished,5-10,5.0,14.0,2170.0,2.51,Sector 48,single
S,Residential Apartment,3.0,3.0,4.0,10810.0,Semi-furnished,5-10,12.0,14.0,1665.0,1.8,Sector 48,single
S,Residential Apartment,4.0,5.0,4.0,11068.0,Semi-furnished,5-10,14.0,14.0,2846.0,3.15,Sector 48,single
S,Residential Apartment,4.0,4.0,4.0,11751.0,Semi-furnished,5-10,1.0,14.0,2170.0,2.55,Sector 48,single
S,Residential Apartment,3.0,4.0,4.0,11290.0,Semi-furnished,5-10,10.0,14.0,1860.0,2.1,Sector 48,single
S,Residential Apartment,4.0,4.0,4.0,11389.0,Semi-furnished,5-10,12.0,14.0,2195.0,2.5,Sector 48,single
S,Independent/Builder Floor,3.0,3.0,3.0,12900.0,Semi-furnished,Under Construction,4.0,4.0,1549.0,2.0,Sector 61,single
S,Independent House/Villa,3.0,3.0,3.0,13000.0,Semi-furnished,Under Construction,4.0,4.0,1549.0,2.01,Sector 61,multi
S,Independent/Builder Floor,3.0,3.0,3.0,13040.0,Semi-furnished,Under Construction,1.0,4.0,1549.0,2.02,Sector 61,single
S,Independent House/Villa,9.0,8.0,4.0,14500.0,Semi-furnished,5-10,3.0,3.0,5000.0,7.25,Sector 21,multi
S,Residential Apartment,4.0,5.0,3.0,20363.0,Semi-furnished,5-10,12.0,18.0,2750.0,5.6,DLF Phase 5,single
S,Residential Apartment,3.0,4.0,2.0,18541.0,Semi-furnished,5-10,12.0,21.0,2427.0,4.5,sector 58,single
S,Residential Apartment,2.0,2.0,1.0,16000.0,Semi-furnished,1-5,4.0,7.0,1625.0,2.6,sector 58,single
S,Residential Apartment,3.0,5.0,2.0,13812.0,Semi-furnished,1-5,4.0,7.0,2896.0,5.25,sector 58,single
S,Residential Apartment,2.0,2.0,1.0,17454.0,Semi-furnished,1-5,15.0,29.0,1375.0,2.5,sector 58,single
S,Residential Apartment,2.0,2.0,2.0,5909.0,Semi-furnished,10+,13.0,18.0,1100.0,0.65,Valley View Estate,single
S,Residential Apartment,2.0,2.0,3.0,9629.0,Semi-furnished,0-1,10.0,18.0,1350.0,1.3,Sector 70,single
S,Residential Apartment,3.0,5.0,3.0,7948.0,Semi-furnished,1-5,10.0,18.0,1950.0,1.55,Sector 70,single
S,Residential Apartment,2.0,2.0,2.0,5612.0,Semi-furnished,10+,14.0,18.0,980.0,0.55,Valley View Estate,single
S,Residential Apartment,2.0,2.0,2.0,5909.0,Semi-furnished,10+,4.0,17.0,1100.0,0.65,Valley View Estate,single
S,Residential Apartment,3.0,3.0,3.0,6738.0,Semi-furnished,10+,10.0,18.0,1484.0,1.0,Valley View Estate,single
S,Residential Apartment,3.0,2.0,2.0,6153.0,Semi-furnished,10+,12.0,17.0,1300.0,0.8,Valley View Estate,single
S,Residential Apartment,3.0,3.0,3.0,16500.0,Semi-furnished,Under Construction,5.0,36.0,2250.0,3.71,Sector 61,single
S,Residential Apartment,3.0,4.0,3.0,9767.0,Semi-furnished,5-10,8.0,16.0,2150.0,2.1,Sector 70,single
S,Independent/Builder Floor,3.0,3.0,3.0,8157.0,Semi-furnished,0-1,4.0,4.0,1900.0,1.55,Sector 82,single
S,Independent House/Villa,3.0,3.0,3.0,8777.0,Semi-furnished,0-1,4.0,4.0,1800.0,1.58,Sector 82,multi
S,Residential Apartment,4.0,4.0,4.0,21923.0,Semi-furnished,0-1,4.0,11.0,2600.0,2.85,Sector-33 Sohna,single
S,Residential Apartment,3.0,4.0,4.0,9368.0,Semi-furnished,Under Construction,11.0,18.0,1996.0,1.87,Sector-33 Sohna,single
S,Residential Apartment,3.0,2.0,4.0,12635.0,Semi-furnished,Under Construction,8.0,18.0,1671.0,1.52,Sector-33 Sohna,single
S,Residential Apartment,3.0,2.0,4.0,8385.269121813031,Semi-furnished,Under Construction,8.0,24.0,1765.0,1.48,Sector-33 Sohna,single
S,Residential Apartment,2.0,2.0,4.0,12249.0,Semi-furnished,Under Construction,10.0,24.0,1310.0,1.1,Sector-33 Sohna,single
S,Residential Apartment,3.0,4.0,4.0,8294.0,Semi-furnished,Under Construction,15.0,22.0,1929.0,1.6,Sector-33 Sohna,single
S,Residential Apartment,3.0,2.0,4.0,8028.0,Semi-furnished,Under Construction,8.0,22.0,1557.0,1.25,Sector-33 Sohna,single
S,Residential Apartment,2.0,2.0,4.0,7436.0,Semi-furnished,Under Construction,10.0,22.0,1385.0,1.03,Sector-33 Sohna,single
S,Independent/Builder Floor,3.0,3.0,2.0,10051.0,Semi-furnished,1-5,2.0,4.0,1950.0,1.96,Sushant Lok Phase 1,single
S,Independent/Builder Floor,4.0,4.0,2.0,12375.0,Semi-furnished,1-5,4.0,4.0,4000.0,4.95,DLF Phase 2,single
S,Independent/Builder Floor,4.0,4.0,2.0,12125.0,Semi-furnished,1-5,4.0,4.0,4000.0,4.85,DLF Phase 2,single
S,Independent/Builder Floor,4.0,4.0,2.0,12382.0,Semi-furnished,1-5,2.0,4.0,2350.0,2.91,DLF Phase 2,single
S,Independent/Builder Floor,4.0,4.0,2.0,14893.0,Semi-furnished,1-5,4.0,4.0,2350.0,3.5,DLF Phase 2,single
S,Independent/Builder Floor,3.0,3.0,3.0,24031.0,Semi-furnished,Under Construction,2.0,4.0,1627.0,3.91,Sector 63,single
S,Residential Apartment,3.0,3.0,2.0,9500.0,Semi-furnished,Under Construction,2.0,4.0,1534.0,1.6,Sector 79,single
S,Residential Apartment,3.0,4.0,2.0,10992.0,Semi-furnished,1-5,10.0,19.0,2711.0,2.98,Nirvana Country,single
S,Residential Apartment,3.0,4.0,4.0,11455.0,Semi-furnished,1-5,10.0,19.0,2617.0,2.99,Nirvana Country,single
S,Residential Apartment,3.0,3.0,4.0,9745.0,Semi-furnished,1-5,6.0,9.0,2360.0,2.3,Sector 51,single
S,Residential Apartment,4.0,4.0,3.0,20325.0,Semi-furnished,1-5,8.0,40.0,2460.0,5.0,Sector 72,single
S,Residential Apartment,3.0,4.0,3.0,26666.0,Semi-furnished,10+,14.0,30.0,1875.0,5.0,Sector 54,single
S,Residential Apartment,3.0,3.0,3.0,6593.0,Semi-furnished,Under Construction,6.0,15.0,1820.0,1.2,Sector 37C,single
S,Residential Apartment,3.0,3.0,3.0,6428.0,Semi-furnished,Under Construction,8.0,15.0,1820.0,1.17,Sector 37C,single
S,Independent/Builder Floor,4.0,4.0,2.0,22352.0,Semi-furnished,1-5,1.0,4.0,1700.0,3.8,DLF Phase 2,single
S,Independent/Builder Floor,4.0,4.0,2.0,20833.0,Semi-furnished,1-5,1.0,4.0,1800.0,3.75,DLF Phase 2,single
S,Independent/Builder Floor,4.0,4.0,2.0,21875.0,Semi-furnished,1-5,4.0,4.0,2400.0,5.25,DLF Phase 2,single
S,Independent/Builder Floor,4.0,4.0,2.0,20833.0,Semi-furnished,1-5,2.0,4.0,2400.0,5.0,DLF Phase 2,single
S,Residential Apartment,3.0,4.0,4.0,14693.0,Semi-furnished,1-5,14.0,29.0,2450.0,3.6,Sector 104,single
S,Residential Apartment,3.0,4.0,4.0,12500.0,Semi-furnished,1-5,10.0,29.0,2450.0,3.06,Sector 104,single
S,Residential Apartment,2.0,2.0,2.0,11419.0,Semi-furnished,1-5,12.0,29.0,1550.0,1.77,Sector 104,single
S,Residential Apartment,2.0,2.0,2.0,11483.0,Semi-furnished,1-5,5.0,29.0,1550.0,1.78,Sector 104,single
S,Residential Apartment,3.0,5.0,4.0,9208.0,Semi-furnished,1-5,14.0,25.0,2400.0,2.21,Sector 99,single
S,Residential Apartment,3.0,5.0,4.0,8958.0,Semi-furnished,1-5,11.0,25.0,2400.0,2.15,Sector 99,single
S,Residential Apartment,2.0,2.0,4.0,9230.0,Semi-furnished,1-5,6.0,25.0,1365.0,1.26,Sector 99,single
S,Residential Apartment,2.0,2.0,4.0,8937.0,Semi-furnished,1-5,8.0,25.0,1365.0,1.22,Sector 99,single
S,Residential Apartment,1.0,1.0,1.0,17499.0,Semi-furnished,1-5,3.0,7.0,640.0,0.7,Sector 62,single
S,Residential Apartment,1.0,1.0,2.0,7012.0,Unfurnished,1-5,1.0,3.0,308.0,0.216,Sector 107,single
S,Residential Apartment,2.0,2.0,1.0,7294.0,Semi-furnished,1-5,7.0,14.0,547.0,0.3989999999999999,Sector 107,single
S,Residential Apartment,4.0,5.0,2.0,9719.0,Semi-furnished,1-5,4.0,20.0,2675.0,2.6,Sector 79,single
S,Residential Apartment,3.0,3.0,2.0,8684.0,Semi-furnished,1-5,8.0,20.0,2015.0,1.75,Sector 79,single
S,Residential Apartment,3.0,4.0,2.0,9069.0,Semi-furnished,1-5,8.0,20.0,2150.0,1.95,Sector 79,single
S,Residential Apartment,2.0,2.0,3.0,10454.0,Semi-furnished,1-5,1.0,14.0,1100.0,1.15,Sector 107,single
S,Residential Apartment,3.0,4.0,3.0,8620.0,Semi-furnished,1-5,5.0,13.0,1450.0,1.25,Sector 77,single
S,Independent/Builder Floor,2.0,2.0,2.0,9162.0,Semi-furnished,Under Construction,2.0,4.0,1118.0,1.02,Sector 93,single
S,Residential Apartment,2.0,2.0,2.0,10909.0,Semi-furnished,5-10,9.0,14.0,1100.0,1.2,Sector 33,single
S,Residential Apartment,4.0,4.0,3.0,8000.0,Semi-furnished,10+,12.0,18.0,2200.0,1.6,Valley View Estate,single
S,Independent/Builder Floor,3.0,3.0,4.0,9312.0,Semi-furnished,1-5,0.0,3.0,1600.0,1.49,Sushant Lok,single
S,Independent/Builder Floor,3.0,3.0,3.0,11333.0,Semi-furnished,0-1,4.0,4.0,1500.0,1.7,Sushant Lok Phase 2,single
S,Independent House/Villa,3.0,3.0,4.0,20246.913580246917,Unfurnished,5-10,2.0,2.0,2025.0,4.1,Sushant Lok Phase 2,multi
S,Independent/Builder Floor,3.0,3.0,3.0,9933.0,Semi-furnished,5-10,0.0,3.0,1500.0,1.49,Sushant Lok Phase 3,single
S,Independent/Builder Floor,3.0,3.0,2.0,6073.597713469096,Semi-furnished,10+,0.0,2.0,2799.0,1.7,Uppals Southend,single
S,Residential Apartment,5.0,4.0,4.0,11546.0,Semi-furnished,1-5,2.0,15.0,3880.0,4.48,Sector 110,single
S,Residential Apartment,3.0,3.0,3.0,3649.0,Semi-furnished,5-10,11.0,22.0,2877.0,1.05,Sector 108,single
S,Residential Apartment,2.0,2.0,2.0,4186.0,Semi-furnished,1-5,6.0,22.0,1505.0,0.63,Sector 108,single
S,Residential Apartment,4.0,4.0,4.0,10882.0,Unfurnished,1-5,12.0,15.0,3400.0,3.7,Sector 110,single
S,Residential Apartment,3.0,3.0,2.0,4751.0,Semi-furnished,5-10,6.0,22.0,1789.0,0.85,Sector 108,single
S,Residential Apartment,2.0,2.0,2.0,7900.0,Semi-furnished,1-5,6.0,14.0,1000.0,0.89,Sector 47,single
S,Residential Apartment,3.0,4.0,3.0,11319.0,Semi-furnished,5-10,5.0,16.0,2350.0,2.66,Sector 48,single
S,Residential Apartment,3.0,3.0,3.0,7407.0,Semi-furnished,1-5,7.0,14.0,1485.0,1.1,Sector 71,single
S,Independent/Builder Floor,2.0,2.0,2.0,12329.0,Semi-furnished,Under Construction,3.0,4.0,1213.0,1.12,Sector 79,single
S,Independent/Builder Floor,3.0,3.0,2.0,12333.0,Semi-furnished,Under Construction,1.0,4.0,1528.0,1.41,Sector 79,single
S,Independent/Builder Floor,10.0,10.0,4.0,7677.0,Furnished,1-5,5.0,5.0,2540.0,1.95,Sushant Lok Phase 1,single
S,Independent/Builder Floor,9.0,9.0,4.0,8809.0,Furnished,0-1,5.0,5.0,4200.0,3.7,Sushant Lok Phase 1,single
S,Independent/Builder Floor,10.0,10.0,4.0,9090.0,Furnished,0-1,5.0,5.0,2750.0,2.5,Sushant Lok Phase 1,single
S,Residential Apartment,4.0,4.0,4.0,16771.0,Semi-furnished,Under Construction,13.0,25.0,2057.0,3.45,Sector 37D,single
S,Independent/Builder Floor,3.0,3.0,4.0,6733.0,Semi-furnished,Under Construction,1.0,3.0,1708.0,1.15,Sector 95,single
S,Independent/Builder Floor,3.0,2.0,4.0,6618.0,Semi-furnished,Under Construction,2.0,3.0,1511.0,1.0,Sector 95,single
S,Residential Apartment,2.0,2.0,2.0,10454.0,Semi-furnished,Under Construction,1.0,4.0,1100.0,1.15,Gwal Pahari,single
S,Independent/Builder Floor,3.0,3.0,4.0,6618.0,Semi-furnished,Under Construction,2.0,3.0,1511.0,1.0,Sector 95,single
S,Residential Apartment,3.0,3.0,4.0,9600.0,Semi-furnished,Under Construction,8.0,23.0,1875.0,1.8,Sector 103,single
S,Residential Apartment,2.0,2.0,2.0,8534.62157809984,Unfurnished,0-1,8.0,14.0,621.0,0.53,Sector 76,single
S,Residential Apartment,2.0,2.0,2.0,8785.94249201278,Unfurnished,0-1,6.0,14.0,626.0,0.55,Sector 76,single
S,Residential Apartment,3.0,3.0,4.0,9485.0,Semi-furnished,Under Construction,6.0,23.0,1845.0,1.75,Sector 103,single
S,Independent House/Villa,3.0,3.0,2.0,8080.0,Semi-furnished,1-5,1.0,1.0,1485.0,1.2,Sector 82,single
S,Residential Apartment,4.0,4.0,4.0,15937.0,Unfurnished,Under Construction,10.0,34.0,3500.0,5.1,Gurgaon,single
S,Residential Apartment,3.0,3.0,3.0,17083.0,Unfurnished,Under Construction,7.0,24.0,2800.0,4.1,Sector 66,single
S,Residential Apartment,3.0,2.0,3.0,8620.0,Semi-furnished,5-10,2.0,9.0,1740.0,1.5,Sector 56,single
S,Independent/Builder Floor,3.0,2.0,3.0,8333.0,Semi-furnished,Under Construction,2.0,4.0,1200.0,1.0,Sector 92,single
S,Independent/Builder Floor,2.0,2.0,2.0,8285.0,Semi-furnished,Under Construction,2.0,4.0,1050.0,0.87,Sector 92,single
S,Residential Apartment,1.0,1.0,1.0,5850.0,Unfurnished,5-10,3.0,4.0,735.0,0.47,Sector 56,single
S,Residential Apartment,4.0,4.0,4.0,24878.52283770651,Semi-furnished,Under Construction,7.0,28.0,2058.0,5.12,Gurgaon,single
S,Residential Apartment,3.0,3.0,3.0,19387.0,Semi-furnished,Under Construction,6.0,32.0,1599.0,3.1,Sector 37D,single
S,Residential Apartment,4.0,4.0,4.0,12156.0,Semi-furnished,Under Construction,9.0,34.0,2555.0,3.1,Gurgaon,single
S,Independent/Builder Floor,4.0,4.0,3.0,12394.86498450642,Semi-furnished,0-1,3.0,4.0,4518.0,5.6,Sector 54,single
S,Independent/Builder Floor,4.0,4.0,3.0,15555.555555555557,Semi-furnished,0-1,4.0,4.0,4500.0,7.0,Sector 54,single
S,Independent/Builder Floor,4.0,4.0,3.0,13888.888888888889,Semi-furnished,0-1,0.0,4.0,4500.0,6.25,Sector 54,single
S,Independent/Builder Floor,4.0,4.0,3.0,22633.74485596708,Furnished,0-1,1.0,4.0,2430.0,5.5,Sector 54,single
S,Residential Apartment,3.0,4.0,3.0,13953.0,Semi-furnished,1-5,3.0,14.0,1935.0,2.7,Sector 67,single
S,Independent/Builder Floor,3.0,3.0,2.0,12547.0,Semi-furnished,Under Construction,1.0,3.0,1570.0,1.97,Sector 63A,single
S,Independent/Builder Floor,3.0,3.0,2.0,11910.0,Semi-furnished,Under Construction,2.0,3.0,1570.0,1.87,Sector 63A,single
S,Independent/Builder Floor,3.0,3.0,2.0,12867.0,Semi-furnished,Under Construction,3.0,3.0,1632.0,2.1,Sector 63A,single
S,Independent/Builder Floor,3.0,3.0,2.0,11642.0,Semi-furnished,Under Construction,2.0,3.0,1632.0,1.9,Sector 63A,single
S,Independent/Builder Floor,3.0,3.0,2.0,12254.0,Semi-furnished,Under Construction,1.0,3.0,1632.0,2.0,Sector 63A,single
S,Independent/Builder Floor,4.0,4.0,4.0,9200.0,Semi-furnished,Under Construction,2.0,4.0,2500.0,2.3,Sector 84,single
S,Residential Apartment,3.0,2.0,3.0,12448.0,Semi-furnished,Under Construction,12.0,33.0,1450.0,1.8,Sector 83,single
S,Independent/Builder Floor,4.0,4.0,3.0,13703.703703703704,Semi-furnished,0-1,4.0,4.0,2700.0,3.7,Sushant Lok Phase 1,single
S,Independent/Builder Floor,4.0,4.0,3.0,7974.481658692185,Semi-furnished,0-1,3.0,4.0,3762.0,3.0,Sushant Lok Phase 1,single
S,Independent/Builder Floor,4.0,4.0,3.0,11961.722488038278,Semi-furnished,0-1,2.0,4.0,3762.0,4.5,Sushant Lok Phase 1,single
S,Independent/Builder Floor,4.0,4.0,3.0,10047.281323877069,Semi-furnished,0-1,1.0,4.0,4230.0,4.25,Sushant Lok Phase 1,single
S,Independent/Builder Floor,4.0,4.0,3.0,10864.197530864198,Semi-furnished,0-1,2.0,4.0,4050.0,4.4,Sushant Lok Phase 1,single
S,Independent/Builder Floor,4.0,4.0,3.0,13821.138211382116,Semi-furnished,0-1,0.0,4.0,3690.0,5.1,Sushant Lok Phase 1,single
S,Independent/Builder Floor,4.0,4.0,3.0,10668.2769726248,Semi-furnished,0-1,0.0,3.0,2484.0,2.65,South City 2,single
S,Residential Apartment,2.0,2.0,3.0,9214.0,Unfurnished,Under Construction,10.0,23.0,4395.0,0.45,Sector 108,single
S,Independent/Builder Floor,4.0,4.0,3.0,7716.049382716049,Semi-furnished,0-1,1.0,4.0,3240.0,2.5,South City 2,single
S,Independent/Builder Floor,4.0,4.0,3.0,9388.115749944776,Semi-furnished,0-1,4.0,4.0,4527.0,4.25,South City 2,single
S,Independent/Builder Floor,2.0,2.0,2.0,6944.444444444444,Semi-furnished,1-5,2.0,4.0,2160.0,1.5,South City 2,single
S,Independent/Builder Floor,4.0,4.0,4.0,12437.810945273632,Semi-furnished,0-1,3.0,4.0,3618.0,4.5,DLF Phase 2,single
S,Residential Apartment,4.0,4.0,4.0,15000.0,Unfurnished,0-1,12.0,25.0,2475.0,3.0,Sector 102,single
S,Residential Apartment,3.0,3.0,3.0,8500.0,Unfurnished,0-1,12.0,25.0,2000.0,1.7,Sector 102,single
S,Residential Apartment,3.0,3.0,3.0,12244.0,Unfurnished,0-1,8.0,19.0,1865.0,1.5,Sector 37D,single
S,Residential Apartment,3.0,3.0,3.0,6884.0,Semi-furnished,0-1,8.0,19.0,1990.0,1.37,Dwarka Expressway,single
S,Independent/Builder Floor,4.0,4.0,4.0,16274.0,Semi-furnished,Under Construction,2.0,4.0,1558.0,2.42,Sector 84,single
S,Residential Apartment,3.0,3.0,3.0,7954.0,Semi-furnished,Under Construction,2.0,4.0,1760.0,1.4,Sector 93,single
S,Residential Apartment,2.0,2.0,2.0,7731.0,Semi-furnished,Under Construction,2.0,4.0,1190.0,0.92,Sector 92,single
S,Independent/Builder Floor,4.0,4.0,3.0,12306.610407876233,Semi-furnished,0-1,2.0,4.0,2844.0,3.5,DLF Phase 3,single
S,Independent/Builder Floor,4.0,4.0,3.0,11805.555555555557,Semi-furnished,0-1,1.0,4.0,3600.0,4.25,DLF Phase 3,single
S,Independent/Builder Floor,3.0,3.0,2.0,12144.70284237726,Semi-furnished,0-1,0.0,4.0,1935.0,2.35,DLF Phase 3,single
S,Independent/Builder Floor,3.0,3.0,2.0,23442.51766217084,Semi-furnished,0-1,3.0,3.0,1557.0,3.65,Palam Vihar Extension,single
S,Independent/Builder Floor,4.0,4.0,3.0,25000.0,Semi-furnished,0-1,0.0,4.0,2700.0,6.75,Sector 26,single
S,Residential Apartment,3.0,4.0,3.0,13416.0,Semi-furnished,1-5,5.0,13.0,2906.0,3.9,Chakkarpur,single
S,Independent/Builder Floor,4.0,4.0,3.0,14444.444444444443,Semi-furnished,0-1,2.0,4.0,4500.0,6.5,DLF Phase 2,single
S,Independent/Builder Floor,2.0,2.0,2.0,7569.0,Semi-furnished,Under Construction,2.0,4.0,1255.0,0.95,Sector 37D,single
S,Independent/Builder Floor,3.0,3.0,4.0,7217.0,Semi-furnished,Under Construction,3.0,4.0,1524.0,1.1,Sector 37D,single
S,Independent/Builder Floor,3.0,3.0,4.0,7069.0,Semi-furnished,Under Construction,3.0,4.0,1839.0,1.3,Sector 37D,single
S,Independent/Builder Floor,3.0,3.0,3.0,7667.0,Semi-furnished,Under Construction,2.0,4.0,1826.0,1.4,Sector 93,single
S,Residential Apartment,2.0,2.0,2.0,7310.0,Semi-furnished,Under Construction,2.0,4.0,1190.0,0.87,Sector 92,single
S,Residential Apartment,3.0,3.0,2.0,10485.0,Semi-furnished,0-1,1.0,4.0,1030.0,1.08,Gwal Pahari,single
S,Independent/Builder Floor,4.0,4.0,4.0,9200.0,Semi-furnished,Under Construction,2.0,4.0,2500.0,2.3,Sector 84,single
S,Residential Apartment,3.0,2.0,3.0,8344.0,Semi-furnished,Under Construction,8.0,32.0,1450.0,1.21,Sector 83,single
S,Residential Apartment,3.0,3.0,3.0,12883.0,Semi-furnished,Under Construction,0.0,4.0,1630.0,2.1,Sector 61,single
S,Independent/Builder Floor,3.0,3.0,4.0,8301.0,Semi-furnished,Under Construction,3.0,4.0,1556.0,1.1,Sector 79,single
S,Residential Apartment,1.0,1.0,1.0,5477.0,Semi-furnished,5-10,1.0,4.0,805.0,0.57,Sector 56,single
S,Residential Apartment,4.0,4.0,4.0,13970.0,Unfurnished,Under Construction,7.0,22.0,2670.0,3.73,Dwarka Expressway,single
S,Residential Apartment,3.0,3.0,3.0,13963.0,Unfurnished,Under Construction,8.0,23.0,2170.0,3.03,Sector 111,single
S,Residential Apartment,4.0,4.0,4.0,15200.0,Unfurnished,Under Construction,12.0,29.0,3000.0,4.56,Sector 113 Gurgaon,single
S,Residential Apartment,3.0,3.0,3.0,17512.0,Unfurnished,Under Construction,7.0,16.0,2050.0,3.59,Sector 113 Gurgaon,single
S,Residential Apartment,3.0,3.0,2.0,16528.0,Semi-furnished,0-1,24.0,30.0,3025.0,5.0,Sector 59,single
S,Residential Apartment,2.0,2.0,2.0,15040.0,Unfurnished,Under Construction,2.0,6.0,1250.0,1.88,Sector 61,single
S,Independent/Builder Floor,3.0,3.0,4.0,7667.0,Semi-furnished,Under Construction,2.0,4.0,1826.0,1.4,Sector 93,single
S,Residential Apartment,3.0,3.0,3.0,15000.0,Unfurnished,Under Construction,8.0,23.0,1800.0,2.7,Golf Course Ext Road,single
S,Residential Apartment,4.0,4.0,3.0,9350.0,Semi-furnished,0-1,10.0,20.0,2675.0,2.5,Sector 79,single
S,Residential Apartment,4.0,4.0,3.0,12800.0,Semi-furnished,Under Construction,2.0,35.0,2500.0,3.2,Sector 104,single
S,Residential Apartment,3.0,3.0,2.0,12045.0,Semi-furnished,Under Construction,15.0,15.0,2200.0,2.65,Sector 79,single
S,Residential Apartment,3.0,4.0,2.0,18090.0,Semi-furnished,1-5,11.0,24.0,2072.0,3.75,Sector 108,single
S,Residential Apartment,3.0,3.0,3.0,12045.0,Semi-furnished,Under Construction,2.0,4.0,2200.0,2.65,Sector 63,single
S,Residential Apartment,3.0,3.0,4.0,9214.0,Semi-furnished,Under Construction,5.0,24.0,1845.0,1.7,Sector 103,single
S,Independent/Builder Floor,2.0,2.0,2.0,8910.0,Semi-furnished,Under Construction,2.0,4.0,1010.0,0.9,Sector 92,single
S,Independent/Builder Floor,2.0,2.0,2.0,10571.0,Semi-furnished,0-1,2.0,4.0,1030.0,1.09,Gwal Pahari,single
S,Independent/Builder Floor,4.0,4.0,4.0,9200.0,Semi-furnished,Under Construction,2.0,4.0,2500.0,2.3,Sector 84,single
S,Residential Apartment,3.0,2.0,4.0,8362.0,Semi-furnished,Under Construction,8.0,34.0,1435.0,1.2,Sector 83,single
S,Independent/Builder Floor,3.0,3.0,4.0,8524.0,Unfurnished,Under Construction,2.0,4.0,1831.0,1.3,Sector 79,single
S,Residential Apartment,4.0,4.0,4.0,10014.0,Furnished,0-1,9.0,14.0,1408.0,1.41,Sohna,single
S,Residential Apartment,3.0,3.0,3.0,10041.0,Furnished,Under Construction,7.0,14.0,1205.0,1.21,Sector 93,single
S,Residential Apartment,3.0,3.0,3.0,6000.0,Semi-furnished,0-1,8.0,21.0,2250.0,1.35,Sector 84,single
S,Residential Apartment,4.0,4.0,4.0,12314.0,Semi-furnished,0-1,3.0,14.0,2764.0,3.32,Sector 37C,single
S,Independent/Builder Floor,3.0,2.0,3.0,8067.0,Unfurnished,Under Construction,2.0,4.0,1403.0,0.96,Sector 81,single
S,Residential Apartment,4.0,4.0,4.0,6516.0,Semi-furnished,0-1,5.0,14.0,3100.0,2.02,Sector 99,single
S,Residential Apartment,3.0,3.0,3.0,6491.0,Semi-furnished,0-1,6.0,14.0,2280.0,1.48,Sector 99,single
S,Residential Apartment,3.0,3.0,3.0,6124.0,Semi-furnished,Under Construction,7.0,34.0,4428.0,2.71,Sector 36A,single
S,Residential Apartment,4.0,4.0,4.0,14899.0,Semi-furnished,0-1,8.0,24.0,2443.0,3.64,Sector 37D,single
