,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,PRICE_PER_UNIT_AREA,AGE,SUPERBUILTUP_SQFT,PRICE,LOCALITY_WO_CITY,total_facilities,furnishing_type
310,4.0,4.0,3.0,14166.0,1-5,2400.0,3.4,DLF Phase 2,3,0
311,4.0,4.0,4.0,11046.0,0-1,3078.0,3.4,Sector 51,2,0
312,2.0,2.0,4.0,7797.0,Under Construction,1385.0,1.08,Sector 106,6,0
313,3.0,3.0,4.0,15144.0,1-5,2047.0,3.1,Sector 67,4,0
314,3.0,4.0,2.0,17849.0,1-5,2072.0,3.7,Sector 108,5,1
315,3.0,4.0,4.0,13634.0,1-5,2677.0,3.65,Sector 67,4,0
316,4.0,4.0,4.0,16328.0,1-5,3154.0,5.15,Sector 67,4,0
317,4.0,4.0,4.0,12553.0,5-10,2350.0,2.95,Sector 67,4,0
318,4.0,4.0,4.0,11489.0,5-10,2350.0,2.7,Sector 67,4,0
319,3.0,4.0,4.0,11886.0,5-10,1935.0,2.3,Sector 67,4,0
320,2.0,2.0,2.0,9815.0,0-1,1304.0,1.28,Sector 70A,4,0
321,4.0,4.0,3.0,9142.0,1-5,2450.0,2.24,Sector 37D,5,0
322,2.0,2.0,1.0,4607.0,1-5,955.0,0.44,Sohna,4,0
323,4.0,4.0,2.0,10555.555555555557,1-5,2700.0,2.85,Sector 48,5,0
324,4.0,4.0,2.0,10539.478385137549,1-5,2799.0,2.95,Uppals Southend,2,0
325,3.0,3.0,2.0,10185.185185185184,1-5,2160.0,2.2,Sector 52,2,0
326,4.0,4.0,2.0,10503.7513397642,1-5,2799.0,2.94,Uppals Southend,2,1
327,3.0,4.0,3.0,8447.0,1-5,2190.0,1.85,Sector 70,3,0
328,3.0,3.0,4.0,13853.0,1-5,2382.0,3.3,Sector 67,4,0
329,3.0,4.0,3.0,9132.0,1-5,2190.0,2.0,Sector 70,3,0
330,3.0,3.0,4.0,15275.0,Under Construction,1704.0,1.58,Sector 69,6,0
331,3.0,3.0,4.0,11178.0,0-1,1655.0,1.8,Sector 70A,4,0
332,4.0,4.0,2.0,8796.296296296296,1-5,3240.0,2.85,South City 2,3,1
333,2.0,2.0,4.0,5807.0,1-5,1610.0,0.935,Sector 84,4,0
334,3.0,4.0,3.0,7436.0,1-5,1923.0,1.43,Sector 84,4,0
335,4.0,4.0,4.0,6768.0,5-10,2364.0,1.6,Sector 86,5,0
336,4.0,4.0,3.0,14756.0,0-1,2880.0,4.25,DLF Phase 1,3,1
337,4.0,4.0,3.0,15273.0,1-5,3110.0,4.75,Sushant Lok Phase 1,3,1
338,3.0,3.0,3.0,15915.0,Under Construction,2262.0,3.6,Sector 62,3,0
339,3.0,3.0,2.0,10125.0,0-1,1800.0,1.62,Sushant Lok Phase 1,3,0
340,3.0,3.0,2.0,9937.0,0-1,1800.0,1.59,Sector 57,3,0
341,3.0,3.0,2.0,10666.0,0-1,1728.0,1.6,Sector 57,3,0
342,3.0,3.0,2.0,18125.0,0-1,1935.0,2.9,Sushant Lok Phase 1,3,0
343,3.0,3.0,2.0,11666.0,0-1,2700.0,3.15,Sushant Lok Phase 1,3,0
344,2.0,2.0,2.0,8125.0,1-5,800.0,0.65,Sector 67A,2,0
345,4.0,4.0,2.0,16710.0,0-1,4500.0,6.35,DLF Phase 2,6,0
346,3.0,3.0,4.0,16111.111111111111,1-5,2700.0,4.35,DLF Phase 5,5,0
347,3.0,3.0,3.0,11460.0,5-10,2033.0,2.33,Sector 49,3,1
348,4.0,4.0,4.0,24864.0,Under Construction,1850.0,4.6,Sector 63,6,0
349,3.0,3.0,4.0,15799.0,Under Construction,2595.0,5.2,Sector 59,6,1
350,4.0,4.0,2.0,14416.0,0-1,2844.0,4.1,DLF Phase 2,2,0
351,4.0,4.0,2.0,17708.0,0-1,2844.0,4.25,Sushant Lok Phase 1,3,0
352,4.0,4.0,2.0,15400.0,0-1,3285.0,3.85,Sushant Lok Phase 1,3,0
353,3.0,3.0,3.0,11454.0,5-10,1650.0,1.89,Sector 47,2,1
354,3.0,3.0,3.0,16571.0,1-5,2588.0,4.29,Sector 62,5,0
355,2.0,2.0,2.0,17901.0,1-5,1508.0,2.7,Sector 62,5,0
356,2.0,2.0,2.0,17503.0,1-5,1508.0,2.64,Sector 62,5,0
357,4.0,4.0,2.0,14259.25925925926,1-5,2700.0,3.85,DLF Phase 1,3,1
358,4.0,4.0,4.0,22222.0,0-1,3150.0,7.0,MG Road,4,0
359,4.0,4.0,4.0,21904.0,0-1,3150.0,6.9,MG Road,4,0
360,3.0,3.0,2.0,8888.0,1-5,2000.0,1.6,Sector 26,3,0
361,4.0,4.0,4.0,28298.0,10+,2721.0,7.7,Sector 54,4,0
362,4.0,4.0,2.0,10200.0,1-5,4500.0,4.59,DLF Phase 1,3,1
363,3.0,3.0,2.0,15312.0,1-5,1600.0,2.45,DLF Phase 1,3,1
364,2.0,2.0,3.0,9752.0,Under Construction,1210.0,1.18,Sector-33 Sohna,3,0
365,4.0,4.0,2.0,11111.111111111111,1-5,2205.0,2.45,Sushant Lok Phase 1,3,1
366,4.0,4.0,2.0,18136.0,1-5,2200.0,3.99,Nirvana Country,3,1
367,3.0,3.0,2.0,17315.0,1-5,1900.0,3.29,Nirvana Country,3,1
368,2.0,2.0,4.0,10648.0,1-5,1425.0,1.1,Sector 84,5,1
369,3.0,3.0,2.0,9212.962962962964,1-5,2160.0,1.99,Sushant Lok Phase 3,4,1
370,3.0,3.0,2.0,9567.901234567902,1-5,1620.0,1.55,Sushant Lok Phase 2,3,1
371,3.0,3.0,2.0,6555.0,1-5,1800.0,1.18,Sector 57,3,0
372,3.0,3.0,2.0,10493.0,0-1,1750.0,1.7,Sector 56,3,0
373,3.0,3.0,3.0,13068.0,1-5,4400.0,5.75,DLF Phase 3,3,0
374,3.0,3.0,2.0,11266.0,1-5,1500.0,1.69,Sector 57,3,1
375,3.0,3.0,2.0,11886.304909560724,1-5,1935.0,2.3,DLF Phase 2,3,1
376,3.0,3.0,2.0,8660.130718954248,1-5,1836.0,1.59,Sector 57,3,1
377,6.0,9.0,3.0,23117.28395061728,5-10,3240.0,7.49,Sector 56,3,1
378,4.0,4.0,2.0,9592.592592592591,1-5,2700.0,2.59,Sector 56,3,1
379,3.0,3.0,2.0,8986.928104575163,1-5,1836.0,1.65,Sector 57,3,1
380,3.0,3.0,2.0,8277.777777777777,1-5,1800.0,1.49,Sector 57,3,1
381,4.0,4.0,2.0,11644.444444444443,1-5,4500.0,5.24,DLF Phase 3,3,1
382,3.0,3.0,2.0,6435.185185185184,5-10,2160.0,1.39,Ardee City,3,1
383,3.0,3.0,2.0,12437.0,1-5,1600.0,1.99,DLF Phase 1,3,1
384,3.0,3.0,2.0,13833.0,1-5,1800.0,2.49,DLF Phase 1,3,1
386,3.0,3.0,2.0,9531.590413943357,1-5,1836.0,1.75,Sector 57,3,1
387,3.0,3.0,2.0,9947.0,1-5,1900.0,1.89,Sector 57,2,1
388,3.0,3.0,2.0,9259.25925925926,1-5,2430.0,2.25,Sector 57,3,1
389,4.0,4.0,2.0,9592.592592592591,1-5,2700.0,2.59,Sushant Lok Phase 2,3,1
390,4.0,4.0,2.0,11037.037037037036,1-5,2700.0,2.98,Sector 56,3,1
391,3.0,3.0,2.0,9629.62962962963,1-5,1620.0,1.56,Sushant Lok Phase 2,3,1
392,4.0,4.0,2.0,13518.518518518518,1-5,2700.0,3.65,Sushant Lok Phase 1,3,1
393,4.0,4.0,2.0,14422.222222222224,1-5,4500.0,6.49,DLF Phase 4,3,1
394,4.0,4.0,2.0,20690.0,5-10,3620.0,7.49,Sector 59,6,0
395,3.0,3.0,2.0,11516.203703703704,1-5,1728.0,1.99,Sector 52,2,1
396,4.0,4.0,2.0,10500.0,1-5,2200.0,2.31,Sector 27,3,1
397,3.0,3.0,2.0,9555.555555555557,1-5,2250.0,2.15,Sector 57,3,1
398,3.0,3.0,2.0,13034.0,1-5,1450.0,1.89,Sushant Lok Phase 3,3,1
399,3.0,3.0,2.0,9212.962962962964,1-5,2160.0,1.99,Sushant Lok Phase 3,3,1
400,3.0,3.0,2.0,9197.530864197532,1-5,1620.0,1.49,Sushant Lok Phase 3,3,1
401,3.0,3.0,2.0,10857.0,1-5,1400.0,1.52,Sector 57,3,1
402,3.0,3.0,2.0,9421.20828052387,1-5,2367.0,2.23,Sector 57,3,1
403,3.0,3.0,2.0,14651.416122004355,1-5,1836.0,2.69,Sector 57,3,1
404,4.0,4.0,2.0,9947.0,1-5,1900.0,1.89,Ardee City,3,1
405,3.0,3.0,2.0,13695.090439276486,0-1,1935.0,2.65,Sushant Lok Phase 1,3,1
406,4.0,4.0,2.0,11684.0,1-5,1900.0,2.22,Sector 57,4,1
407,3.0,3.0,2.0,10942.120828052388,1-5,2367.0,2.59,Sector 46,2,1
408,3.0,3.0,2.0,10905.349794238684,1-5,1458.0,1.59,Sushant Lok Phase 3,3,1
409,3.0,3.0,2.0,9259.25925925926,1-5,1836.0,1.7,Sector 57,3,1
410,4.0,4.0,2.0,10370.37037037037,1-5,2700.0,2.8,Sushant Lok Phase 2,3,1
411,3.0,3.0,2.0,11785.0,1-5,1400.0,1.65,Sushant Lok Phase 2,3,1
412,3.0,3.0,2.0,28715.72871572872,5-10,693.0,1.99,Sector 27,3,1
413,3.0,3.0,2.0,6909.894969596462,5-10,1809.0,1.25,Sector 56,3,1
414,4.0,4.0,2.0,10030.864197530864,1-5,3240.0,3.25,Sector 56,3,1
415,3.0,3.0,2.0,7962.962962962963,1-5,2700.0,2.15,Sector 56,3,1
416,3.0,3.0,2.0,7361.111111111111,5-10,2160.0,1.59,Ardee City,3,1
417,3.0,3.0,2.0,10594.315245478036,1-5,1935.0,2.05,Sushant Lok Phase 1,3,1
418,4.0,4.0,2.0,9767.441860465116,1-5,1935.0,1.89,Sushant Lok Phase 1,3,1
419,3.0,3.0,2.0,14516.0,0-1,1550.0,2.25,DLF Phase 1,3,1
420,3.0,3.0,2.0,10284.237726098192,1-5,1935.0,1.99,Sushant Lok Phase 1,3,1
421,4.0,4.0,2.0,9777.777777777776,1-5,2700.0,2.64,Sushant Lok Phase 3,3,1
422,3.0,4.0,4.0,11267.0,Under Construction,1420.0,1.6,Sector 79,2,1
423,3.0,3.0,3.0,26928.0,Under Construction,1374.0,3.7,Sector 63A,5,0
424,3.0,3.0,2.0,12437.0,0-1,1600.0,1.99,DLF Phase 1,3,1
425,3.0,3.0,2.0,9204.79302832244,0-1,1836.0,1.69,Sector 46,2,1
426,3.0,3.0,2.0,11357.0,0-1,1400.0,1.59,Sector 55,3,1
427,4.0,4.0,2.0,12166.0,0-1,1800.0,2.19,Sector 46,2,1
428,3.0,4.0,2.0,7370.37037037037,0-1,2700.0,1.99,Sushant Lok Phase 2,3,1
429,4.0,4.0,2.0,12318.244170096024,0-1,3645.0,4.49,DLF Phase 2,3,1
430,4.0,4.0,3.0,11388.0,1-5,1800.0,2.05,Sector 63A,3,1
431,3.0,3.0,4.0,8571.0,Under Construction,1750.0,1.5,Sector 89 A,4,1
432,3.0,4.0,4.0,8733.0,1-5,2290.0,2.0,Sector 104,6,1
433,3.0,3.0,3.0,22222.222222222223,1-5,1512.0,3.36,Sector 31,2,0
434,2.0,2.0,2.0,3663.0,Under Construction,555.0,0.2032999999999999,Sector 86,4,0
435,4.0,4.0,3.0,16250.0,0-1,1600.0,2.6,Malibu Town,2,1
436,2.0,2.0,2.0,11755.0,1-5,1276.0,1.5,Sector 113 Gurgaon,5,0
437,3.0,2.0,4.0,14000.0,Under Construction,1000.0,1.4,Sector 93,4,0
438,4.0,4.0,2.0,7806.826434277415,1-5,2754.0,2.15,Palam Vihar,2,1
439,4.0,4.0,2.0,5876.068376068376,1-5,4680.0,2.75,Ansal Plaza,2,1
440,3.0,3.0,3.0,4923.0,1-5,1950.0,0.96,Sector 90,4,1
441,4.0,4.0,2.0,13002.364066193852,0-1,4230.0,5.5,Sushant Lok Phase 1,3,1
442,3.0,3.0,2.0,6837.606837606838,10+,2340.0,1.6,Sushant Lok Phase 1,3,1
443,4.0,4.0,2.0,12227.538543328015,0-1,3762.0,4.6,Sushant Lok Phase 1,3,1
444,4.0,4.0,4.0,23997.0,1-5,2917.0,7.0,Sector 54,3,0
445,4.0,4.0,4.0,25725.0,1-5,2721.0,7.0,Sector 54,4,0
446,3.0,3.0,3.0,10789.0,1-5,1900.0,2.05,Sector 83,4,1
447,4.0,4.0,3.0,13846.0,10+,3250.0,4.5,Heritage City,3,1
448,3.0,3.0,3.0,14570.0,Under Construction,1956.0,2.85,Sector 36A,6,1
449,4.0,4.0,4.0,7428.0,1-5,3500.0,2.6,Sector 82,4,1
450,3.0,3.0,3.0,13668.0,Under Construction,1829.0,2.5,Sector 85,4,1
451,2.0,2.0,2.0,8088.0,1-5,1360.0,1.1,Sector 81,5,1
452,3.0,3.0,3.0,7396.0,1-5,1690.0,1.25,Sector 82,4,1
453,3.0,3.0,4.0,7407.0,1-5,1890.0,1.4,Sector 84,5,1
454,3.0,3.0,3.0,9221.0,1-5,1735.0,1.6,Sector 83,5,1
455,4.0,4.0,2.0,12452.0,10+,2650.0,3.3,Heritage City,3,1
456,3.0,3.0,3.0,6567.0,1-5,1340.0,0.88,Sector 83,3,1
457,3.0,3.0,1.0,9067.0,1-5,1930.0,1.75,Sector 86,4,1
458,4.0,4.0,4.0,15692.0,10+,3250.0,5.1,Heritage City,3,1
459,3.0,3.0,2.0,17692.0,5-10,1332.0,2.3,DLF Phase 5,4,1
460,4.0,4.0,3.0,16211.0,0-1,2159.0,3.5,Sector 65,3,0
461,2.0,2.0,3.0,8910.0,1-5,1515.0,1.35,Sector 67A,4,1
462,3.0,3.0,2.0,22368.0,1-5,1900.0,4.25,Sector 54,3,1
463,2.0,2.0,2.0,13798.0,Under Construction,1377.0,1.9,Sector 106,5,0
464,3.0,3.0,3.0,10803.0,Under Construction,2129.0,2.3,Sector 85,4,1
465,3.0,3.0,2.0,11666.0,1-5,2700.0,3.15,Sushant Lok,1,1
466,3.0,4.0,4.0,13095.0,1-5,2100.0,2.75,Sector 81,5,0
467,4.0,4.0,4.0,12564.0,1-5,2308.0,2.9,Sector 82A,4,0
468,4.0,4.0,2.0,12222.0,1-5,2700.0,3.3,Sushant Lok,1,1
469,1.0,1.0,1.0,28000.0,1-5,450.0,1.26,Sushant Lok Phase 1,3,1
470,1.0,1.0,1.0,24000.0,0-1,1000.0,2.4,DLF Phase 3,3,1
471,3.0,3.0,3.0,9057.971014492754,0-1,1656.0,1.5,Sector 48,5,1
472,3.0,2.0,1.0,22000.0,1-5,1690.0,3.718,Sector 86,2,1
473,3.0,3.0,2.0,8600.0,1-5,2000.0,1.72,Sushant Lok Phase 1,3,1
474,3.0,4.0,2.0,12765.0,5-10,1645.0,2.1,Sector 43,3,1
475,4.0,4.0,4.0,23571.0,1-5,4200.0,9.9,Sector 54,3,0
476,4.0,6.0,2.0,22151.0,1-5,3160.0,7.0,Sector 54,6,0
477,3.0,3.0,2.0,8432.0,Under Construction,1423.0,1.2,Sector 89,4,0
478,2.0,2.0,3.0,9230.0,0-1,1350.0,1.2,Sector 70,3,1
479,3.0,3.0,4.0,21788.0,Under Construction,1331.0,2.9,Sector 63A,5,0
480,3.0,3.0,3.0,14166.0,1-5,1800.0,2.55,Sector 63,6,0
481,2.0,2.0,1.0,6043.0,1-5,546.0,0.33,Sector 107,1,1
482,1.0,1.0,1.0,25000.0,1-5,750.0,1.875,Sushant Lok Phase 1,3,1
483,3.0,3.0,3.0,9548.0,0-1,1728.0,1.65,Sector 48,5,1
484,4.0,4.0,4.0,11111.0,0-1,3420.0,3.8,Sector 63,1,1
485,4.0,5.0,4.0,10802.0,0-1,3240.0,3.5,South City 2,3,1
486,4.0,4.0,4.0,12130.0,5-10,2061.0,2.5,Sector 49,3,1
487,4.0,4.0,4.0,19174.0,5-10,3390.0,6.5,Sector 53,4,0
488,4.0,4.0,2.0,13703.703703703704,1-5,2700.0,3.7,Sushant Lok Phase 1,3,1
489,2.0,2.0,3.0,9958.0,Under Construction,1215.0,1.21,Sector 102,4,1
490,3.0,4.0,3.0,11064.0,1-5,1889.0,2.09,Sector 102,4,1
491,4.0,5.0,4.0,9693.0,1-5,3198.0,3.1,Sector 102,4,1
492,3.0,3.0,3.0,10745.0,0-1,1852.0,1.99,Sector 102,4,1
493,3.0,3.0,2.0,15238.0,10+,1575.0,2.4,Sector 54,3,1
494,3.0,2.0,2.0,17058.0,5-10,1700.0,2.9,Sector 54,3,1
495,3.0,3.0,2.0,8189.0,0-1,2259.0,1.85,Sector 67,3,0
496,4.0,4.0,2.0,9615.0,0-1,3240.0,2.5,Sector 48,2,0
497,3.0,3.0,2.0,11935.0,0-1,1764.0,1.85,Malibu Town,2,0
498,8.0,8.0,2.0,31986.531986531987,5-10,594.0,1.9,Sushant Lok Phase 1,3,1
499,3.0,3.0,3.0,16783.0,1-5,2145.0,3.6,Sector 72,3,0
500,1.0,1.0,2.0,5428.0,1-5,350.0,0.19,Sector 107,4,1
501,3.0,4.0,2.0,12037.037037037036,0-1,2700.0,3.25,Sushant Lok Phase 1,3,1
502,3.0,3.0,2.0,7018.0,1-5,1496.0,1.05,Sector 45,2,1
503,3.0,3.0,3.0,31000.0,0-1,1500.0,4.65,Sector 67,3,0
504,2.0,2.0,2.0,11000.0,0-1,594.0,0.6534,Sector 99,4,0
505,3.0,3.0,2.0,10902.0,0-1,2293.0,2.5,Sector 46,2,1
506,4.0,5.0,4.0,30864.1975308642,5-10,3240.0,10.0,Nirvana Country,3,0
507,3.0,3.0,2.0,11308.0,0-1,1636.0,1.85,Sector 52,2,1
508,4.0,4.0,2.0,14285.0,0-1,2100.0,3.0,Sector 47,2,1
509,4.0,4.0,2.0,10357.0,Under Construction,2800.0,2.9,Sector 52,2,1
510,2.0,2.0,3.0,19000.0,0-1,915.0,1.7385,Sector 102,4,1
511,3.0,2.0,4.0,3961.0,1-5,1565.0,0.62,Sector 92,1,1
512,3.0,3.0,3.0,3841.0,1-5,1770.0,0.68,Sector 92,1,1
513,4.0,4.0,4.0,19062.0,1-5,2606.0,3.05,Sector 82A,4,0
514,3.0,3.0,2.0,8800.0,1-5,1250.0,1.1,Sector 56,3,1
515,4.0,5.0,3.0,10000.0,0-1,2400.0,2.4,Sector 57,3,1
516,4.0,4.0,2.0,6296.2962962962965,0-1,2700.0,1.7,Sector 67A,5,0
517,3.0,3.0,3.0,15227.0,1-5,2200.0,3.35,Sector 66,4,1
518,2.0,2.0,4.0,6222.0,1-5,1366.0,0.85,Sector 107,2,0
519,4.0,4.0,2.0,14912.0,0-1,2850.0,4.25,Sector 54,3,1
520,4.0,4.0,2.0,18214.0,0-1,2800.0,5.1,Sector 54,3,1
521,4.0,4.0,2.0,17857.0,0-1,3500.0,6.25,Sector 54,3,1
522,4.0,4.0,4.0,15714.0,0-1,2000.0,2.75,Sector 65,2,0
523,4.0,4.0,4.0,15468.0,1-5,3297.0,5.1,Sector 67,4,0
524,4.0,4.0,3.0,12919.896640826872,0-1,2322.0,3.0,Sector 50,3,1
525,4.0,4.0,3.0,11627.906976744183,0-1,2322.0,2.7,Sector 49,2,1
526,3.0,4.0,3.0,5600.0,1-5,1875.0,1.05,Sector 90,4,1
527,3.0,3.0,2.0,13000.0,0-1,2000.0,2.6,Sector 46,2,1
528,3.0,3.0,2.0,12187.0,0-1,1600.0,1.95,South City 1,3,1
529,4.0,4.0,2.0,7634.827810266407,1-5,3078.0,2.35,Sector 22,2,1
530,4.0,5.0,2.0,6602.564102564103,1-5,4680.0,3.09,Palam Vihar,2,1
531,4.0,3.0,2.0,10905.349794238684,1-5,2430.0,2.65,Palam Vihar,2,1
532,4.0,5.0,2.0,6581.196581196581,1-5,4680.0,3.08,Palam Vihar,2,1
533,4.0,5.0,2.0,7674.418604651164,1-5,3870.0,2.97,Palam Vihar,2,1
534,3.0,3.0,4.0,10583.0,0-1,1852.0,1.96,Sector 102,4,1
535,4.0,5.0,4.0,22631.0,1-5,2905.0,4.3,Sector 72,3,0
536,2.0,2.0,4.0,10087.0,0-1,1368.0,1.38,Sector 102,4,1
537,3.0,4.0,4.0,10000.0,1-5,2450.0,2.45,Sector 104,6,1
538,3.0,4.0,3.0,31000.0,1-5,1889.0,5.8559,Sector 102,4,1
539,4.0,5.0,4.0,9224.0,1-5,3198.0,2.95,Sector 102,4,1
540,2.0,2.0,3.0,23000.0,0-1,1215.0,2.7945,Sector 102,4,1
541,3.0,4.0,3.0,25416.0,5-10,2282.0,5.8,Sector 54,4,1
542,4.0,5.0,3.0,22950.0,1-5,3300.0,5.15,Sector 72,3,0
543,3.0,2.0,3.0,4671.0,1-5,1370.0,0.64,Sector 92,3,1
544,2.0,2.0,3.0,3863.0,1-5,1320.0,0.51,Sector 92,1,1
545,3.0,3.0,3.0,10303.0,0-1,1650.0,1.7,Sector 70A,6,1
546,5.0,5.0,4.0,8891.0,1-5,3880.0,3.45,Sector 110,6,1
547,3.0,3.0,2.0,9565.217391304348,1-5,2070.0,1.98,Malibu Town,2,1
548,4.0,4.0,2.0,8641.975308641975,1-5,3240.0,2.8,Palam Vihar,2,1
549,2.0,2.0,3.0,20520.0,1-5,1470.0,2.05,Sector 67,4,0
550,2.0,2.0,4.0,27000.0,0-1,1368.0,3.6936,Sector 102,4,1
551,2.0,2.0,3.0,10229.0,0-1,1349.0,1.38,Sector 102,4,1
552,3.0,4.0,3.0,30000.0,1-5,1889.0,5.667,Sector 102,4,1
553,3.0,4.0,3.0,29000.0,1-5,1889.0,5.4781,Sector 102,4,1
554,3.0,3.0,2.0,15294.0,0-1,1700.0,2.6,Nirvana Country,3,1
555,3.0,3.0,2.0,10937.0,0-1,1600.0,1.75,South City 2,3,1
556,2.0,2.0,3.0,30000.0,1-5,1200.0,3.6,Sushant Lok Phase 1,2,1
557,2.0,2.0,2.0,12539.0,1-5,1276.0,1.6,Sector 113 Gurgaon,5,0
558,4.0,4.0,3.0,10389.0,0-1,3465.0,3.6,Sector 49,2,1
559,3.0,3.0,2.0,9595.0,0-1,1980.0,1.9,Sector 50,3,1
560,4.0,4.0,3.0,14285.0,0-1,1680.0,2.4,Uppals Southend,2,1
561,4.0,4.0,3.0,15123.0,0-1,1620.0,2.45,Uppals Southend,2,1
562,3.0,3.0,2.0,9722.0,0-1,1800.0,1.75,Sector 54,3,1
563,3.0,3.0,2.0,9090.0,0-1,2200.0,2.0,Sector 56,3,1
564,3.0,3.0,2.0,10833.0,0-1,1800.0,1.95,Sector 42,3,1
565,3.0,3.0,2.0,10000.0,0-1,1800.0,1.8,Sector 57,3,1
566,3.0,3.0,2.0,10000.0,0-1,2250.0,2.25,Sector 43,3,1
567,3.0,3.0,2.0,9953.703703703704,0-1,2160.0,2.15,Sushant Lok Phase 1,3,1
568,2.0,2.0,2.0,15000.0,0-1,644.0,0.966,Sector 37D,5,1
569,3.0,3.0,3.0,14354.0,Under Construction,1470.0,2.11,Sector 63A,5,1
570,2.0,2.0,2.0,11686.0,Under Construction,1198.0,1.4,Sector 102,4,0
571,2.0,2.0,1.0,10152.0,0-1,591.0,0.6,Sector 67A,2,1
572,3.0,3.0,4.0,12121.0,Under Construction,1650.0,2.0,Sector 113 Gurgaon,5,0
573,4.0,4.0,4.0,13666.0,0-1,3000.0,4.1,Nirvana Country,3,0
574,3.0,3.0,2.0,10000.0,0-1,2250.0,1.8,Sector 67,3,0
575,3.0,3.0,2.0,10625.0,1-5,1600.0,1.7,Sector 50,3,1
576,3.0,3.0,3.0,16030.0,1-5,2588.0,4.15,Sector 62,5,0
577,5.0,4.0,4.0,27777.777777777777,1-5,3600.0,10.0,Sector 109,6,0
578,3.0,3.0,2.0,8800.0,Under Construction,2250.0,1.98,Sector 37D,1,0
579,3.0,3.0,2.0,4561.0,Under Construction,2850.0,1.25,Sector 95,1,1
580,2.0,2.0,1.0,10033.0,0-1,598.0,0.6,Sector 67A,2,1
581,3.0,4.0,2.0,8766.0,1-5,1743.0,1.35,Sector 71,5,1
582,4.0,4.0,2.0,10681.0,0-1,2200.0,2.35,Sector 50,3,1
583,3.0,3.0,2.0,12000.0,0-1,1700.0,2.04,South City 2,3,1
584,4.0,4.0,3.0,13055.0,0-1,1800.0,2.35,Malibu Town,2,1
585,4.0,3.0,2.0,10756.0,0-1,1850.0,1.99,Mayfield Garden,3,1
586,3.0,3.0,2.0,10421.0,0-1,1900.0,1.98,Mayfield Garden,3,1
587,4.0,4.0,2.0,14047.0,0-1,2100.0,2.95,Sector 47,2,1
588,2.0,2.0,1.0,29000.0,1-5,600.0,1.74,Sector 71,6,1
589,3.0,2.0,3.0,18822.0,0-1,1692.0,1.93,Sector 102,4,0
590,4.0,4.0,2.0,21399.17695473251,0-1,2430.0,5.2,DLF Phase 1,3,1
591,3.0,3.0,2.0,8269.0,0-1,2600.0,2.15,Sector 56,3,1
592,3.0,3.0,2.0,6730.0,0-1,2600.0,1.75,Sushant Lok Phase 1,3,1
593,3.0,3.0,2.0,10384.0,0-1,2600.0,2.7,Sector 55,3,1
594,4.0,4.0,3.0,24166.0,0-1,3000.0,7.25,Sector 48,3,1
595,3.0,3.0,3.0,11600.0,0-1,2500.0,2.9,Rosewood,3,1
596,4.0,5.0,2.0,14090.0,0-1,3300.0,4.65,Sector 54,3,1
597,3.0,3.0,2.0,10000.0,10+,2100.0,2.1,Sector 54,3,1
598,4.0,4.0,3.0,13437.0,10+,3200.0,4.3,Suncity,2,0
599,4.0,4.0,2.0,7777.777777777777,1-5,3240.0,2.52,Palam Vihar,2,1
600,3.0,3.0,3.0,7896.0,0-1,1811.0,1.43,Sector 37D,4,1
601,3.0,3.0,2.0,13504.0,5-10,1935.0,2.1,Sushant Lok Phase 1,3,1
602,3.0,3.0,3.0,16843.0,1-5,3117.0,5.25,Sector 65,5,0
603,3.0,3.0,3.0,15528.0,Under Construction,2588.0,4.02,Sector 62,5,0
604,2.0,2.0,2.0,13923.0,Under Construction,1508.0,2.1,Sector 62,5,0
605,3.0,3.0,2.0,11891.0,0-1,2160.0,2.2,Malibu Town,2,0
606,3.0,5.0,4.0,21571.0,1-5,4010.0,8.65,Sector 65,4,0
607,2.0,2.0,3.0,9347.0,1-5,1350.0,0.945,Sector 88B,3,0
608,3.0,3.0,4.0,8999.0,1-5,1685.0,1.52,Sector 99,4,0
609,2.0,2.0,2.0,8641.0,Under Construction,1701.0,1.47,Sector 63A,5,0
610,2.0,2.0,3.0,9372.0,Under Construction,1099.0,1.03,Sector 104,5,0
611,3.0,3.0,3.0,8609.0,Under Construction,2114.0,1.82,Sector 63A,5,0
612,2.0,2.0,2.0,6365.0,Under Construction,1190.0,0.7975,Sector 92,4,0
613,2.0,2.0,2.0,5000.0,Under Construction,640.0,0.32,Sector 90,5,0
614,2.0,2.0,3.0,7783.0,Under Construction,1585.0,0.8632,Sector 92,4,0
615,2.0,2.0,1.0,7731.958762886598,Under Construction,582.0,0.45,Sector 76,3,1
616,3.0,2.0,3.0,9613.0,Under Construction,1386.0,0.9325,Sector 92,4,0
617,2.0,2.0,2.0,5837.0,Under Construction,651.0,0.38,Sector 108,5,0
618,3.0,3.0,3.0,23333.0,Under Construction,1500.0,3.5,Sector 63A,5,0
619,4.0,5.0,3.0,12857.0,1-5,3850.0,4.95,Sector 53,2,0
620,3.0,4.0,4.0,8620.0,1-5,2122.0,1.1,Sohna,2,0
621,2.0,2.0,1.0,15261.0,1-5,1245.0,1.9,Sector 53,2,0
622,3.0,5.0,3.0,16414.0,1-5,1980.0,3.25,Sector 53,2,0
623,3.0,4.0,3.0,12962.0,1-5,2974.0,3.5,Sector 59,4,0
624,3.0,3.0,2.0,13677.0,0-1,2367.0,2.12,Sector 23,2,1
