PREFERENCE,PROPERTY_TYPE,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,PRICE_PER_UNIT_AREA,FURNISH,AGE,FLOOR_NUM,SUPERBUILTUP_SQFT,PRICE,SOCIETY_NAME,LOCALITY_WO_CITY,FEATURES_LIST,stories,nearby_facilities
S,Residential Apartment,3.0,4.0,4.0,20495.0,Semi-furnished,1-5,10.0,3025.0,6.2,Mahindra Luminare,Sector 59,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'Bank/ATM', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,3.0,8148.0,Semi-furnished,1-5,9.0,1534.0,1.25,Alpha Corp GurgaonOne 84,Sector 84,"['Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Park', 'Visitor Parking']",single,"['Bank/ATM', 'Park', 'School/College', 'Hospital']"
R,Residential Apartment,2.0,2.0,3.0,27000.0,Furnished,1-5,10.0,1270.0,3.429,Alpha Corp GurgaonOne 84,Sector 84,"['Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Visitor Parking']",single,"['Bank/ATM', 'Park', 'School/College', 'Hospital']"
R,Residential Apartment,2.0,2.0,2.0,20000.0,Semi-furnished,1-5,2.0,800.0,1.6,Pyramid Urban Homes,Sector 70A,"['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,4.0,7942.0,Semi-furnished,Under Construction,4.0,1385.0,1.1,Godrej Nature Plus,Sector-33 Sohna,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,3.0,16945.0,Semi-furnished,Under Construction,6.0,2095.0,4.32,Conscient Elevate,Sector 59,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,3.0,10882.0,Semi-furnished,0-1,10.0,2150.0,1.85,Bestech Altura,Sector 79,"['Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,3.0,6632.0,Semi-furnished,1-5,3.0,1960.0,1.3,Mapsko Casa Bella,Sector 82,"['Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,3.0,8148.0,Semi-furnished,1-5,10.0,1534.0,1.25,Alpha Corp GurgaonOne 84,Sector 84,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Bank/ATM', 'Park', 'School/College', 'Hospital']"
S,Residential Apartment,2.0,2.0,3.0,13956.0,Semi-furnished,Under Construction,11.0,1433.0,2.0,M3M Heights,Sector 65,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Park', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,4.0,16416.0,Semi-furnished,0-1,8.0,2588.0,4.25,Emaar Digihomes,Sector 62,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'Railway', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,4.0,5.0,2.0,9722.222222222224,Semi-furnished,0-1,3.0,3240.0,3.15,,South City 2,"['Water Storage', 'Visitor Parking', 'Rain Water Harvesting']",single,"['Bank/ATM', 'Park', 'Hospital']"
S,Residential Apartment,4.0,5.0,4.0,8000.0,Semi-furnished,0-1,14.0,3950.0,3.16,SS The Leaf,Sector 85,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,4.0,7247.0,Semi-furnished,1-5,5.0,1366.0,0.99,M3M Woodshire,Sector 107,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Hospital', 'Airport']"
S,Independent/Builder Floor,3.0,3.0,4.0,9183.0,Semi-furnished,0-1,1.0,1960.0,1.8,,Sector 28,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Residential Apartment,2.0,2.0,2.0,7251.0,Semi-furnished,Under Construction,5.0,630.0,0.38,Breez Global Heights 89,Sector 89,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,3.0,3.0,4.0,9302.0,Semi-furnished,0-1,1.0,1935.0,1.8,,Sector 42,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Residential Apartment,3.0,3.0,3.0,8999.0,Semi-furnished,1-5,5.0,1877.0,1.68,BPTP Terra,Sector 37D,"['Intercom Facility', 'Lift(s)', 'Water purifier', 'Maintenance Staff', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,4.0,4.0,3.0,14166.0,Semi-furnished,1-5,1.0,2400.0,3.4,Ultra luxury floor,DLF Phase 2,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Water purifier', 'Centrally Air Conditioned', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Bank/ATM', 'Park', 'Hospital']"
S,Independent/Builder Floor,4.0,4.0,4.0,11046.0,Semi-furnished,0-1,1.0,3078.0,3.4,,Sector 51,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Bank/ATM', 'Hospital']"
S,Independent/Builder Floor,2.0,2.0,4.0,7797.0,Semi-furnished,Under Construction,8.0,1385.0,1.08,Paras Dews,Sector 106,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,4.0,15144.0,Semi-furnished,1-5,4.0,2047.0,3.1,M3M Merlin,Sector 67,"['Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,2.0,17849.0,Semi-furnished,1-5,22.0,2072.0,3.7,Sobha City,Sector 108,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'Water Storage', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,4.0,13634.0,Semi-furnished,1-5,22.0,2677.0,3.65,Ireo Victory Valley,Sector 67,"['Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,4.0,4.0,16328.0,Semi-furnished,1-5,23.0,3154.0,5.15,M3M Merlin,Sector 67,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,4.0,4.0,12553.0,Semi-furnished,5-10,11.0,2350.0,2.95,Bestech Park View Spa Next,Sector 67,"['Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,4.0,4.0,11489.0,Semi-furnished,5-10,14.0,2350.0,2.7,Bestech Park View Spa Next,Sector 67,"['Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,4.0,11886.0,Semi-furnished,5-10,4.0,1935.0,2.3,Bestech Park View Spa Next,Sector 67,"['Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,2.0,9815.0,Semi-furnished,0-1,15.0,1304.0,1.28,AIPL Zen Residences,Sector 70A,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,4.0,3.0,9142.0,Semi-furnished,1-5,6.0,2450.0,2.24,BPTP Park Serene,Sector 37D,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'Railway', 'Bank/ATM', 'School/College', 'Hospital']"
S,Residential Apartment,2.0,2.0,1.0,4607.0,Semi-furnished,1-5,6.0,955.0,0.44,Breez Global Heights,Sohna,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,4.0,4.0,2.0,10555.555555555557,Semi-furnished,1-5,4.0,2700.0,2.85,Vipul World,Sector 48,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Centrally Air Conditioned', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Park', 'Railway', 'Bank/ATM', 'School/College', 'Hospital']"
S,Independent/Builder Floor,4.0,4.0,2.0,10539.478385137549,Semi-furnished,1-5,3.0,2799.0,2.95,Uppal Southend,Uppals Southend,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Centrally Air Conditioned', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Near Bank', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Bank/ATM', 'Hospital']"
S,Independent/Builder Floor,3.0,3.0,2.0,10185.185185185184,Semi-furnished,1-5,1.0,2160.0,2.2,Ardee City,Sector 52,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Centrally Air Conditioned', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Bank/ATM', 'Hospital']"
S,Independent/Builder Floor,4.0,4.0,2.0,10503.7513397642,Semi-furnished,1-5,3.0,2799.0,2.94,Uppal Southend,Uppals Southend,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Centrally Air Conditioned', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Security Personnel', 'Waste Disposal']",single,"['Bank/ATM', 'Hospital']"
S,Residential Apartment,3.0,4.0,3.0,8447.0,Furnished,1-5,5.0,2190.0,1.85,GPL Eden Heights,Sector 70,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,4.0,13853.0,Semi-furnished,1-5,29.0,2382.0,3.3,Ireo Victory Valley,Sector 67,"['Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,3.0,9132.0,Semi-furnished,1-5,3.0,2190.0,2.0,GPL Eden Heights,Sector 70,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,4.0,15275.0,Semi-furnished,Under Construction,15.0,1704.0,1.58,Tulip Yellow,Sector 69,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,4.0,11178.0,Semi-furnished,0-1,14.0,1655.0,1.8,AIPL Zen Residences,Sector 70A,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,4.0,4.0,2.0,8796.296296296296,Semi-furnished,1-5,1.0,3240.0,2.85,,South City 2,['Water Storage'],single,"['Bank/ATM', 'Park', 'Hospital']"
S,Residential Apartment,2.0,2.0,4.0,5807.0,Unfurnished,1-5,10.0,1610.0,0.935,Spaze Privy AT4,Sector 84,"['Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,3.0,7436.0,Unfurnished,1-5,15.0,1923.0,1.43,Alpha Corp GurgaonOne 84,Sector 84,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Bank/ATM', 'Park', 'School/College', 'Hospital']"
