,PREFERENCE,PROPERTY_TYPE,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,PRICE_PER_UNIT_AREA,FURNISH,AGE,FLOOR_NUM,TOTAL_FLOOR,SUPERBUILTUP_SQFT,PRICE,LOCALITY_WO_CITY,stories
300,S,Independent/Builder Floor,3.0,3,2.0,10857.0,Semi-furnished,0-1,3.0,3.0,1750.0,1.9,Sector 50,single
301,S,Independent/Builder Floor,3.0,3,2.0,9578.0,Semi-furnished,0-1,1.0,4.0,1900.0,1.82,Sector 45,single
302,S,Independent/Builder Floor,3.0,3,2.0,9729.0,Semi-furnished,0-1,1.0,4.0,1850.0,1.8,Sector 63A,single
303,S,Residential Apartment,3.0,3,3.0,10888.0,Unfurnished,5-10,7.0,22.0,1745.0,1.9,Sector 109,single
306,R,Independent/Builder Floor,1.0,1,2.0,26000.0,Furnished,0-1,2.0,3.0,630.0,1.638,Sector 54,single
309,R,Independent/Builder Floor,2.0,2,4.0,30000.0,Semi-furnished,1-5,1.0,2.0,644.0,1.932,Sector-33 Sohna,single
310,S,Residential Apartment,1.0,1,1.0,6128.0,Unfurnished,1-5,7.0,10.0,359.0,0.22,Sector-33 Sohna,single
313,R,Independent/Builder Floor,2.0,2,4.0,30000.0,Semi-furnished,1-5,1.0,2.0,644.0,1.932,Sector-33 Sohna,single
315,S,Residential Apartment,2.0,2,2.0,7532.0,Unfurnished,0-1,6.0,14.0,531.0,0.4,Sector 36 Sohna,single
316,S,Residential Apartment,1.0,1,1.0,6432.0,Unfurnished,1-5,7.0,10.0,342.0,0.22,Sector-33 Sohna,single
317,S,Residential Apartment,2.0,2,2.0,6639.0,Unfurnished,1-5,7.0,10.0,609.0,0.405,Sector-33 Sohna,single
318,R,Residential Apartment,2.0,2,4.0,25000.0,Semi-furnished,1-5,10.0,18.0,849.0,2.1225,Sector-2 Sohna,single
319,S,Residential Apartment,3.0,3,3.0,5920.0,Semi-furnished,5-10,9.0,15.0,1537.0,0.91,Sector 37C,single
320,S,Residential Apartment,3.0,3,2.0,18584.0,Semi-furnished,5-10,17.0,28.0,3363.0,6.25,Sector 65,single
322,S,Residential Apartment,3.0,3,4.0,16610.0,Semi-furnished,1-5,16.0,32.0,2588.0,4.3,Sector 62,single
325,S,Residential Apartment,3.0,5,4.0,19950.0,Semi-furnished,1-5,11.0,21.0,4010.0,8.0,Sector 65,single
326,S,Residential Apartment,3.0,3,4.0,19933.0,Semi-furnished,1-5,10.0,40.0,3888.0,7.75,Sector 65,single
327,S,Independent/Builder Floor,4.0,4,3.0,10555.555555555555,Semi-furnished,0-1,2.0,4.0,2700.0,2.85,Sector 49,single
328,S,Residential Apartment,2.0,2,1.0,5405.0,,1-5,4.0,11.0,925.0,0.5,Sector 37C,single
329,S,Independent/Builder Floor,3.0,3,2.0,7692.0,Semi-furnished,10+,2.0,3.0,1950.0,1.5,Block C Palam Vihar,single
330,S,Independent/Builder Floor,3.0,3,2.0,8750.0,Semi-furnished,10+,3.0,3.0,2000.0,1.75,Block C Palam Vihar,single
331,R,Residential Apartment,3.0,3,3.0,32000.0,Semi-furnished,1-5,3.0,14.0,1650.0,5.28,Sector 102,single
332,S,Residential Apartment,4.0,3,2.0,17708.0,Furnished,0-1,2.0,4.0,4800.0,8.5,Sector 63A,single
333,S,Independent/Builder Floor,3.0,3,4.0,7777.0,Unfurnished,1-5,1.0,2.0,2250.0,1.75,Sector 102,single
334,S,Residential Apartment,3.0,4,1.0,9185.0,Unfurnished,0-1,5.0,14.0,2025.0,1.86,Sector 102,single
335,S,Residential Apartment,3.0,4,4.0,7954.0,Unfurnished,1-5,11.0,24.0,1760.0,1.4,Sector 106,single
336,S,Residential Apartment,3.0,3,4.0,11609.0,Semi-furnished,0-1,10.0,26.0,1852.0,2.15,Sector 102,single
337,S,Residential Apartment,3.0,3,3.0,10361.0,Unfurnished,Under Construction,18.0,35.0,1689.0,1.75,Sector 104,single
338,S,Residential Apartment,2.0,2,3.0,8102.0,Unfurnished,1-5,7.0,18.0,1481.0,1.2,Sector 103,single
339,S,Independent/Builder Floor,4.0,4,4.0,11111.0,Semi-furnished,1-5,3.0,4.0,2160.0,2.4,Sector 57,single
340,S,Independent House/Villa,4.0,3,3.0,15789.0,Semi-furnished,0-1,1.0,1.0,3800.0,6.0,Sector 63A,single
341,S,Independent House/Villa,9.0,9,4.0,25054.466230936818,Semi-furnished,5-10,3.0,3.0,1836.0,4.6,Sector 46,multi
344,S,Residential Apartment,3.0,3,3.0,17073.0,Semi-furnished,0-1,14.0,32.0,2588.0,4.42,Sector 62,single
346,S,Residential Apartment,3.0,2,4.0,10865.0,Semi-furnished,5-10,12.0,19.0,1629.0,1.77,Nirvana Country,single
348,S,Residential Apartment,2.0,2,3.0,11566.0,Semi-furnished,Under Construction,10.0,34.0,1366.0,1.58,Sector 106,single
350,S,Independent/Builder Floor,3.0,3,2.0,12907.0,Semi-furnished,0-1,4.0,4.0,1410.0,1.82,Sector 48,single
351,S,Residential Apartment,3.0,3,2.0,8717.0,Semi-furnished,0-1,1.0,15.0,1950.0,1.7,Sector 70,single
352,S,Residential Apartment,3.0,3,2.0,7885.0,Semi-furnished,0-1,1.0,15.0,1550.0,1.22,Sector 70,single
353,S,Independent/Builder Floor,3.0,3,2.0,8387.0,Semi-furnished,0-1,2.0,4.0,1550.0,1.3,Sector 88B,single
354,S,Independent/Builder Floor,3.0,3,1.0,11418.533157663593,Furnished,0-1,3.0,4.0,2277.0,2.6,Sector 31,single
355,S,Residential Apartment,2.0,2,1.0,7500.0,Unfurnished,0-1,8.0,13.0,800.0,0.6,Sector 67,single
356,S,Residential Apartment,4.0,4,2.0,25283.0,Unfurnished,1-5,15.0,40.0,4944.0,12.4999152,Sector 65,single
357,S,Independent/Builder Floor,3.0,2,3.0,7863.0,Unfurnished,0-1,2.0,4.0,1081.0,0.85,Sohna,single
358,S,Independent/Builder Floor,3.0,3,3.0,14545.0,Semi-furnished,1-5,1.0,5.0,1650.0,2.4,Sector 65,single
359,S,Residential Apartment,2.0,2,3.0,8048.0,Unfurnished,1-5,9.0,26.0,1640.0,1.32,Sector 85,single
360,S,Residential Apartment,3.0,4,3.0,25970.0,Semi-furnished,10+,13.0,30.0,1983.0,5.15,Sector 54,single
362,S,Residential Apartment,3.0,3,4.0,9142.0,Unfurnished,1-5,8.0,27.0,1750.0,1.6,Sector 109,single
363,S,Residential Apartment,3.0,3,4.0,16545.0,Semi-furnished,1-5,13.0,24.0,1698.0,1.82,Sector 102,single
364,S,Independent/Builder Floor,3.0,4,3.0,20897.0,Unfurnished,0-1,2.0,4.0,2033.0,3.4,Sector 63,single
365,S,Independent/Builder Floor,4.0,5,4.0,22162.0,Unfurnished,0-1,4.0,4.0,2321.0,4.1,Sector 63,single
366,S,Residential Apartment,4.0,5,4.0,14183.0,Unfurnished,10+,6.0,15.0,3490.0,4.95,Sector 53,single
367,S,Residential Apartment,3.0,2,4.0,10608.0,Semi-furnished,1-5,9.0,17.0,1084.0,1.15,Sector 88A,single
368,S,Residential Apartment,2.0,2,4.0,8791.0,Semi-furnished,1-5,7.0,25.0,1365.0,1.2,Sector 99,single
370,S,Residential Apartment,3.0,3,1.0,8500.0,Unfurnished,1-5,6.0,14.0,2150.0,1.83,Sector 99,single
371,S,Residential Apartment,3.0,3,2.0,8500.0,Unfurnished,1-5,7.0,14.0,1770.0,1.5,Sector 99,single
372,S,Residential Apartment,3.0,5,3.0,10629.0,,1-5,9.0,20.0,1997.0,1.7,Sector 99A,single
374,S,Residential Apartment,4.0,5,4.0,8888.0,Semi-furnished,0-1,8.0,19.0,2475.0,2.2,Sector 92,single
375,S,Residential Apartment,3.0,3,2.0,11216.0,Semi-furnished,1-5,8.0,14.0,1578.0,1.77,Sector 69,single
376,S,Residential Apartment,3.0,3,2.0,11089.0,Semi-furnished,1-5,6.0,14.0,1578.0,1.75,Sector 69,single
377,S,Residential Apartment,3.0,4,3.0,17500.0,,1-5,10.0,21.0,2358.0,3.5,Sector 67,single
378,S,Residential Apartment,3.0,4,3.0,17647.0,Semi-furnished,5-10,2.0,20.0,2040.0,3.6,DLF Phase 4,single
379,S,Residential Apartment,2.0,2,2.0,7874.0,Semi-furnished,1-5,9.0,26.0,1270.0,1.0,Sector 84,single
380,S,Residential Apartment,4.0,5,4.0,13050.0,Semi-furnished,5-10,11.0,21.0,2950.0,3.85,Sector 111,single
382,S,Residential Apartment,3.0,2,2.0,10228.0,Semi-furnished,Under Construction,5.0,35.0,1359.0,1.39,Sector 104,single
383,S,Independent/Builder Floor,3.0,3,2.0,11528.0,Furnished,Under Construction,1.0,4.0,1430.0,1.65,Gwal Pahari,single
384,S,Residential Apartment,2.0,3,4.0,5973.0,Semi-furnished,1-5,4.0,26.0,1741.0,1.28,Sector 85,single
385,S,Residential Apartment,2.0,2,4.0,6163.0,Semi-furnished,1-5,7.0,26.0,1671.0,1.25,Sector 85,single
386,R,Independent/Builder Floor,1.0,1,1.0,28000.0,Furnished,0-1,2.0,4.0,600.0,1.68,C Block Sushant Lok Phase 1,single
387,S,Residential Apartment,3.0,3,2.0,7204.0,Unfurnished,1-5,14.0,18.0,1735.0,1.25,Sector 83,single
388,S,Residential Apartment,3.0,3,4.0,9519.0,Semi-furnished,Under Construction,12.0,22.0,1996.0,1.9,Sector-33 Sohna,single
390,S,Residential Apartment,4.0,4,4.0,13207.0,Semi-furnished,1-5,4.0,14.0,2650.0,3.5,Sector 67,single
391,S,Residential Apartment,4.0,5,4.0,9583.0,Semi-furnished,5-10,8.0,16.0,2400.0,2.3,Sector 70,single
393,S,Residential Apartment,3.0,3,3.0,9976.0,Semi-furnished,Under Construction,21.0,26.0,1704.0,1.7,Sector 69,single
394,S,Independent/Builder Floor,4.0,4,4.0,15625.0,Furnished,0-1,1.0,4.0,2400.0,3.75,Sector-33 Sohna,single
395,S,Residential Apartment,4.0,6,1.0,22506.0,Semi-furnished,Under Construction,10.0,14.0,4175.0,6.25,MG Road,single
396,S,Independent/Builder Floor,3.0,2,4.0,7076.0,Unfurnished,1-5,3.0,4.0,1081.0,0.765,Sohna,single
397,S,Independent/Builder Floor,3.0,2,4.0,7215.0,Unfurnished,1-5,2.0,4.0,1081.0,0.78,Sohna,single
398,S,Independent/Builder Floor,3.0,2,4.0,7169.0,Semi-furnished,1-5,3.0,4.0,1081.0,0.775,Sohna,single
399,S,Residential Apartment,3.0,4,4.0,17185.0,Semi-furnished,1-5,36.0,40.0,3887.0,6.68,Sector 65,single
400,S,Residential Apartment,4.0,4,4.0,15625.0,Semi-furnished,1-5,12.0,20.0,4160.0,6.5,Sector 49,single
401,S,Residential Apartment,3.0,4,4.0,11521.0,Semi-furnished,5-10,6.0,17.0,2734.0,3.15,Sector 28,single
402,S,Residential Apartment,3.0,4,4.0,20495.0,Semi-furnished,1-5,10.0,30.0,3025.0,6.2,Sector 59,single
405,S,Residential Apartment,2.0,2,3.0,8148.0,Semi-furnished,1-5,9.0,26.0,1534.0,1.25,Sector 84,single
406,R,Residential Apartment,2.0,2,3.0,27000.0,Furnished,1-5,10.0,26.0,1270.0,3.429,Sector 84,single
407,R,Residential Apartment,2.0,2,2.0,20000.0,Semi-furnished,1-5,2.0,14.0,800.0,1.6,Sector 70A,single
410,S,Residential Apartment,2.0,2,4.0,7942.0,Semi-furnished,Under Construction,4.0,22.0,1385.0,1.1,Sector-33 Sohna,single
412,S,Residential Apartment,3.0,4,3.0,16945.0,Semi-furnished,Under Construction,6.0,33.0,2095.0,4.32,Sector 59,single
413,S,Residential Apartment,3.0,4,3.0,10882.0,Semi-furnished,0-1,10.0,20.0,2150.0,1.85,Sector 79,single
415,S,Residential Apartment,3.0,3,3.0,6632.0,Semi-furnished,1-5,3.0,25.0,1960.0,1.3,Sector 82,single
416,S,Residential Apartment,2.0,2,3.0,8148.0,Semi-furnished,1-5,10.0,26.0,1534.0,1.25,Sector 84,single
417,S,Residential Apartment,2.0,2,3.0,13956.0,Semi-furnished,Under Construction,11.0,34.0,1433.0,2.0,Sector 65,single
418,S,Residential Apartment,3.0,3,4.0,16416.0,Semi-furnished,0-1,8.0,32.0,2588.0,4.25,Sector 62,single
419,S,Independent/Builder Floor,4.0,5,2.0,9722.222222222223,Semi-furnished,0-1,3.0,4.0,3240.0,3.15,South City 2,single
423,S,Residential Apartment,4.0,5,4.0,8000.0,Semi-furnished,0-1,14.0,15.0,3950.0,3.16,Sector 85,single
424,S,Residential Apartment,2.0,2,4.0,7247.0,Semi-furnished,1-5,5.0,14.0,1366.0,0.99,Sector 107,single
425,S,Independent/Builder Floor,3.0,3,4.0,9183.0,Semi-furnished,0-1,1.0,4.0,1960.0,1.8,Sector 28,single
426,S,Residential Apartment,2.0,2,2.0,7251.0,Semi-furnished,Under Construction,5.0,19.0,630.0,0.38,Sector 89,single
428,S,Independent/Builder Floor,3.0,3,4.0,9302.0,Semi-furnished,0-1,1.0,4.0,1935.0,1.8,Sector 42,single
429,S,Residential Apartment,3.0,3,3.0,8999.0,Semi-furnished,1-5,5.0,23.0,1877.0,1.68,Sector 37D,single
430,S,Independent/Builder Floor,4.0,4,3.0,14166.0,Semi-furnished,1-5,1.0,4.0,2400.0,3.4,DLF Phase 2,single
431,S,Independent/Builder Floor,4.0,4,4.0,11046.0,Semi-furnished,0-1,1.0,4.0,3078.0,3.4,Sector 51,single
434,S,Independent/Builder Floor,2.0,2,4.0,7797.0,Semi-furnished,Under Construction,8.0,8.0,1385.0,1.08,Sector 106,single
435,S,Residential Apartment,3.0,3,4.0,15144.0,Semi-furnished,1-5,4.0,21.0,2047.0,3.1,Sector 67,single
438,S,Residential Apartment,3.0,4,2.0,17849.0,Semi-furnished,1-5,22.0,24.0,2072.0,3.7,Sector 108,single
443,S,Residential Apartment,3.0,4,4.0,13634.0,Semi-furnished,1-5,22.0,51.0,2677.0,3.65,Sector 67,single
444,S,Residential Apartment,4.0,4,4.0,16328.0,Semi-furnished,1-5,23.0,35.0,3154.0,5.15,Sector 67,single
446,S,Residential Apartment,4.0,4,4.0,12553.0,Semi-furnished,5-10,11.0,14.0,2350.0,2.95,Sector 67,single
450,S,Residential Apartment,4.0,4,4.0,11489.0,Semi-furnished,5-10,14.0,14.0,2350.0,2.7,Sector 67,single
453,S,Residential Apartment,3.0,4,4.0,11886.0,Semi-furnished,5-10,4.0,14.0,1935.0,2.3,Sector 67,single
456,S,Residential Apartment,2.0,2,2.0,9815.0,Semi-furnished,0-1,15.0,31.0,1304.0,1.28,Sector 70A,single
458,S,Residential Apartment,4.0,4,3.0,9142.0,Semi-furnished,1-5,6.0,14.0,2450.0,2.24,Sector 37D,single
459,S,Residential Apartment,2.0,2,1.0,4607.0,Semi-furnished,1-5,6.0,10.0,955.0,0.44,Sohna,single
461,S,Independent/Builder Floor,4.0,4,2.0,10555.555555555555,Semi-furnished,1-5,4.0,4.0,2700.0,2.85,Sector 48,single
462,S,Independent/Builder Floor,4.0,4,2.0,10539.478385137549,Semi-furnished,1-5,3.0,4.0,2799.0,2.95,Uppals Southend,single
463,S,Independent/Builder Floor,3.0,3,2.0,10185.185185185184,Semi-furnished,1-5,1.0,4.0,2160.0,2.2,Sector 52,single
464,S,Independent/Builder Floor,4.0,4,2.0,10503.751339764201,Semi-furnished,1-5,3.0,4.0,2799.0,2.94,Uppals Southend,single
465,S,Residential Apartment,3.0,4,3.0,8447.0,Furnished,1-5,5.0,16.0,2190.0,1.85,Sector 70,single
466,S,Residential Apartment,3.0,3,4.0,13853.0,Semi-furnished,1-5,29.0,51.0,2382.0,3.3,Sector 67,single
467,S,Residential Apartment,3.0,4,3.0,9132.0,Semi-furnished,1-5,3.0,17.0,2190.0,2.0,Sector 70,single
468,S,Residential Apartment,3.0,3,4.0,15275.0,Semi-furnished,Under Construction,15.0,26.0,1704.0,1.58,Sector 69,single
471,S,Residential Apartment,3.0,3,4.0,11178.0,Semi-furnished,0-1,14.0,31.0,1655.0,1.8,Sector 70A,single
472,S,Independent/Builder Floor,4.0,4,2.0,8796.296296296296,Semi-furnished,1-5,1.0,4.0,3240.0,2.85,South City 2,single
473,S,Residential Apartment,2.0,2,4.0,5807.0,Unfurnished,1-5,10.0,21.0,1610.0,0.935,Sector 84,single
474,S,Residential Apartment,3.0,4,3.0,7436.0,Unfurnished,1-5,15.0,26.0,1923.0,1.43,Sector 84,single
475,S,Residential Apartment,4.0,4,4.0,6768.0,Unfurnished,5-10,20.0,22.0,2364.0,1.6,Sector 86,single
476,S,Independent/Builder Floor,4.0,4,3.0,14756.0,Semi-furnished,0-1,0.0,4.0,2880.0,4.25,DLF Phase 1,single
477,S,Independent/Builder Floor,4.0,4,3.0,15273.0,Semi-furnished,1-5,3.0,4.0,3110.0,4.75,A Block Sushant Lok Phase 1,single
478,S,Residential Apartment,3.0,3,3.0,15915.0,Furnished,Under Construction,8.0,30.0,2262.0,3.6,Sector 62,single
479,S,Independent/Builder Floor,3.0,3,2.0,10125.0,Semi-furnished,0-1,2.0,4.0,1800.0,1.62,Sushant Lok Phase 1,single
480,S,Independent/Builder Floor,3.0,3,2.0,9937.0,Semi-furnished,0-1,2.0,4.0,1800.0,1.59,Sector 57,single
481,S,Independent/Builder Floor,3.0,3,2.0,10666.0,Semi-furnished,0-1,3.0,4.0,1728.0,1.6,Sector 57,single
482,S,Independent/Builder Floor,3.0,3,2.0,18125.0,Semi-furnished,0-1,4.0,4.0,1935.0,2.9,Sushant Lok Phase 1,single
483,S,Independent/Builder Floor,3.0,3,2.0,11666.0,Semi-furnished,0-1,2.0,4.0,2700.0,3.15,Sushant Lok Phase 1,single
484,S,Residential Apartment,2.0,2,2.0,8125.0,Semi-furnished,1-5,12.0,14.0,800.0,0.65,Sector 67A,single
485,S,Independent/Builder Floor,4.0,4,2.0,16710.0,Semi-furnished,0-1,1.0,4.0,4500.0,6.35,DLF Phase 2,single
486,S,Independent/Builder Floor,3.0,3,4.0,16111.111111111111,Semi-furnished,1-5,2.0,3.0,2700.0,4.35,DLF Phase 5,single
489,S,Residential Apartment,3.0,3,3.0,11460.0,Unfurnished,5-10,14.0,14.0,2033.0,2.33,Sector 49,single
490,S,Residential Apartment,4.0,4,4.0,24864.0,Semi-furnished,Under Construction,1.0,4.0,1850.0,4.6,Sector 63,single
491,S,Residential Apartment,3.0,3,4.0,15799.0,Semi-furnished,Under Construction,16.0,33.0,2595.0,5.2,Sector 59,single
492,S,Independent/Builder Floor,4.0,4,2.0,14416.0,Semi-furnished,0-1,1.0,4.0,2844.0,4.1,DLF Phase 2,single
493,S,Independent/Builder Floor,4.0,4,2.0,17708.0,Semi-furnished,0-1,1.0,4.0,2844.0,4.25,Sushant Lok Phase 1,single
494,S,Independent/Builder Floor,4.0,4,2.0,15400.0,Semi-furnished,0-1,1.0,4.0,3285.0,3.85,Sushant Lok Phase 1,single
495,S,Residential Apartment,3.0,3,3.0,11454.0,Semi-furnished,5-10,2.0,2.0,1650.0,1.89,Sector 47,single
497,S,Residential Apartment,3.0,3,3.0,16571.0,Semi-furnished,1-5,16.0,32.0,2588.0,4.29,Sector 62,single
498,S,Residential Apartment,2.0,2,2.0,17901.0,Semi-furnished,1-5,17.0,32.0,1508.0,2.7,Sector 62,single
499,S,Residential Apartment,2.0,2,2.0,17503.0,Semi-furnished,1-5,15.0,32.0,1508.0,2.64,Sector 62,single
500,S,Independent/Builder Floor,4.0,4,2.0,14259.25925925926,Semi-furnished,1-5,3.0,4.0,2700.0,3.85,DLF Phase 1,single
501,S,Residential Apartment,4.0,4,4.0,22222.0,Semi-furnished,0-1,8.0,14.0,3150.0,7.0,MG Road,single
502,S,Residential Apartment,4.0,4,4.0,21904.0,Semi-furnished,0-1,7.0,14.0,3150.0,6.9,MG Road,single
504,S,Independent/Builder Floor,3.0,3,2.0,8888.0,Semi-furnished,1-5,0.0,3.0,2000.0,1.6,Sector 26,single
506,S,Residential Apartment,4.0,4,4.0,28298.0,Semi-furnished,10+,15.0,30.0,2721.0,7.7,Sector 54,single
507,S,Independent/Builder Floor,4.0,4,2.0,10200.0,Semi-furnished,1-5,2.0,4.0,4500.0,4.59,DLF Phase 1,single
509,S,Independent/Builder Floor,3.0,3,2.0,15312.0,Semi-furnished,1-5,2.0,4.0,1600.0,2.45,DLF Phase 1,single
510,S,Independent/Builder Floor,2.0,2,3.0,9752.0,Semi-furnished,Under Construction,3.0,4.0,1210.0,1.18,Sector-33 Sohna,single
511,S,Independent/Builder Floor,4.0,4,2.0,11111.111111111111,Semi-furnished,1-5,2.0,4.0,2205.0,2.45,Sushant Lok Phase 1,single
512,S,Independent/Builder Floor,4.0,4,2.0,18136.0,Semi-furnished,1-5,1.0,4.0,2200.0,3.99,Nirvana Country,single
513,S,Independent/Builder Floor,3.0,3,2.0,17315.0,Semi-furnished,1-5,2.0,4.0,1900.0,3.29,Nirvana Country,single
514,S,Residential Apartment,2.0,2,4.0,10648.0,Furnished,1-5,21.0,21.0,1425.0,1.1,Sector 84,single
515,S,Independent/Builder Floor,3.0,3,2.0,9212.962962962964,Semi-furnished,1-5,2.0,4.0,2160.0,1.99,Sushant Lok Phase 3,single
516,S,Independent/Builder Floor,3.0,3,2.0,9567.901234567902,Semi-furnished,1-5,3.0,4.0,1620.0,1.55,Sushant Lok Phase 2,single
517,S,Independent/Builder Floor,3.0,3,2.0,6555.0,Semi-furnished,1-5,1.0,3.0,1800.0,1.18,Sector 57,single
518,S,Independent/Builder Floor,3.0,3,2.0,10493.0,Semi-furnished,0-1,3.0,4.0,1750.0,1.7,Sector 56,single
519,S,Residential Apartment,3.0,3,3.0,13068.0,Semi-furnished,1-5,6.0,9.0,4400.0,5.75,DLF Phase 3,single
520,S,Independent/Builder Floor,3.0,3,2.0,11266.0,,1-5,2.0,4.0,1500.0,1.69,Sector 57,single
521,S,Independent/Builder Floor,3.0,3,2.0,11886.304909560724,Semi-furnished,1-5,2.0,4.0,1935.0,2.3,DLF Phase 2,single
522,S,Independent/Builder Floor,3.0,3,2.0,8660.130718954248,Semi-furnished,1-5,3.0,4.0,1836.0,1.59,Sector 57,single
523,S,Independent House/Villa,6.0,9,3.0,23117.283950617282,Semi-furnished,5-10,3.0,3.0,3240.0,7.49,Sector 56,multi
524,S,Independent/Builder Floor,4.0,4,2.0,9592.592592592593,Semi-furnished,1-5,1.0,4.0,2700.0,2.59,Sector 56,single
526,S,Independent/Builder Floor,3.0,3,2.0,8986.928104575163,Semi-furnished,1-5,2.0,4.0,1836.0,1.65,Sector 57,single
527,S,Independent/Builder Floor,3.0,3,2.0,8277.777777777777,Semi-furnished,1-5,2.0,4.0,1800.0,1.49,Sector 57,single
529,S,Independent/Builder Floor,4.0,4,2.0,11644.444444444445,Semi-furnished,1-5,3.0,4.0,4500.0,5.24,DLF Phase 3,single
530,S,Independent/Builder Floor,3.0,3,2.0,6435.185185185184,Semi-furnished,5-10,3.0,3.0,2160.0,1.39,Ardee City,single
531,S,Independent/Builder Floor,3.0,3,2.0,12437.0,Semi-furnished,1-5,2.0,4.0,1600.0,1.99,DLF Phase 1,single
532,S,Independent/Builder Floor,3.0,3,2.0,13833.0,Semi-furnished,1-5,2.0,4.0,1800.0,2.49,DLF Phase 1,single
533,S,Independent/Builder Floor,3.0,3,2.0,8986.928104575163,Semi-furnished,1-5,2.0,4.0,1836.0,1.65,Sector 57,single
534,S,Independent/Builder Floor,3.0,3,2.0,9531.590413943355,Semi-furnished,1-5,2.0,4.0,1836.0,1.75,Sector 57,single
535,S,Independent/Builder Floor,3.0,3,2.0,9947.0,Unfurnished,1-5,2.0,4.0,1900.0,1.89,Sector 57,single
536,S,Independent/Builder Floor,3.0,3,2.0,9259.25925925926,Semi-furnished,1-5,2.0,4.0,2430.0,2.25,Sector 57,single
537,S,Independent/Builder Floor,4.0,4,2.0,9592.592592592593,Semi-furnished,1-5,3.0,4.0,2700.0,2.59,Sushant Lok Phase 2,single
538,S,Independent/Builder Floor,4.0,4,2.0,11037.037037037036,Semi-furnished,1-5,2.0,4.0,2700.0,2.98,Sector 56,single
539,S,Independent/Builder Floor,3.0,3,2.0,9629.62962962963,Semi-furnished,1-5,2.0,4.0,1620.0,1.56,Sushant Lok Phase 2,single
540,S,Independent/Builder Floor,4.0,4,2.0,13518.518518518518,Semi-furnished,1-5,3.0,4.0,2700.0,3.65,Sushant Lok Phase 1,single
541,S,Independent/Builder Floor,4.0,4,2.0,14422.222222222223,Semi-furnished,1-5,4.0,4.0,4500.0,6.49,DLF Phase 4,single
542,S,Residential Apartment,4.0,4,2.0,20690.0,Semi-furnished,5-10,15.0,30.0,3620.0,7.49,Sector 59,single
543,S,Independent/Builder Floor,3.0,3,2.0,11516.203703703704,Semi-furnished,1-5,2.0,4.0,1728.0,1.99,Sector 52,single
544,S,Independent/Builder Floor,4.0,4,2.0,10500.0,Semi-furnished,1-5,2.0,4.0,2200.0,2.31,Sector 27,single
545,S,Independent/Builder Floor,3.0,3,2.0,9555.555555555555,Semi-furnished,1-5,2.0,4.0,2250.0,2.15,Sector 57,single
546,S,Independent/Builder Floor,3.0,3,2.0,13034.0,Semi-furnished,1-5,2.0,4.0,1450.0,1.89,Sushant Lok Phase 3,single
547,S,Independent/Builder Floor,3.0,3,2.0,9212.962962962964,Semi-furnished,1-5,2.0,4.0,2160.0,1.99,Sushant Lok Phase 3,single
548,S,Independent/Builder Floor,3.0,3,2.0,9197.530864197532,Semi-furnished,1-5,2.0,4.0,1620.0,1.49,Sushant Lok Phase 3,single
549,S,Independent/Builder Floor,3.0,3,2.0,10857.0,Semi-furnished,1-5,2.0,4.0,1400.0,1.52,Sector 57,single
550,S,Independent/Builder Floor,3.0,3,2.0,9421.20828052387,Semi-furnished,1-5,2.0,4.0,2367.0,2.23,Sector 57,single
551,S,Independent/Builder Floor,3.0,3,2.0,14651.416122004357,Semi-furnished,1-5,3.0,4.0,1836.0,2.69,Sector 57,single
552,S,Independent/Builder Floor,4.0,4,2.0,9947.0,Semi-furnished,1-5,2.0,4.0,1900.0,1.89,Ardee City,single
553,S,Independent/Builder Floor,3.0,3,2.0,13695.090439276486,Semi-furnished,0-1,3.0,4.0,1935.0,2.65,Sushant Lok Phase 1,single
554,S,Independent/Builder Floor,4.0,4,2.0,11684.0,Semi-furnished,1-5,2.0,4.0,1900.0,2.22,Sector 57,single
555,S,Independent/Builder Floor,3.0,3,2.0,10942.120828052388,Semi-furnished,1-5,2.0,4.0,2367.0,2.59,Sector 46,single
556,S,Independent/Builder Floor,3.0,3,2.0,10905.349794238684,Semi-furnished,1-5,2.0,4.0,1458.0,1.59,Sushant Lok Phase 3,single
557,S,Independent/Builder Floor,3.0,3,2.0,9259.25925925926,Semi-furnished,1-5,2.0,4.0,1836.0,1.7,Sector 57,single
558,S,Independent/Builder Floor,4.0,4,2.0,10370.37037037037,Semi-furnished,1-5,4.0,4.0,2700.0,2.8,Sushant Lok Phase 2,single
559,S,Independent/Builder Floor,3.0,3,2.0,11785.0,Semi-furnished,1-5,2.0,4.0,1400.0,1.65,Sushant Lok Phase 2,single
561,S,Independent House/Villa,3.0,3,2.0,28715.728715728717,Semi-furnished,5-10,3.0,3.0,693.0,1.99,Sector 27,multi
563,S,Independent/Builder Floor,3.0,3,2.0,6909.894969596462,Semi-furnished,5-10,1.0,3.0,1809.0,1.25,Sector 56,single
564,S,Independent/Builder Floor,4.0,4,2.0,10030.864197530864,Semi-furnished,1-5,2.0,4.0,3240.0,3.25,Sector 56,single
565,S,Independent/Builder Floor,3.0,3,2.0,7962.962962962963,Semi-furnished,1-5,1.0,4.0,2700.0,2.15,Sector 56,single
566,S,Independent/Builder Floor,3.0,3,2.0,7361.111111111111,Semi-furnished,5-10,1.0,3.0,2160.0,1.59,Ardee City,single
